time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,RR ,etCO? ,imCO? ,FIO2 ,end of challenge
2780.8,1030,7,1.583822803,0.745142518,-1.348456339,2.328965321,1.614700057,0.741257086,-1.335532606,2.355957143,-0.522946924,0.941202233,0.247629061,0.41825531,-0.475648871,0.9420094,0.254111,0.466360528,-0.682057796,1.671154066,0.372968109,0.98909627,-1.686390952,2.908399683,0.861405986,1.222008731,-22.04015052,1247.011565,1224.971414,-0.017820647,0.838680284,0.873442971,-1.464149157,-1.417658271,-2.353211861,-4.594790635,11.03615797,7.816048572,8.298747627,19.76162229,7.936119456,6.921556709,5.541801782,10.94909842,0.049071521,0.085071021,0.060386508,0.021041756,-2.515616165,12.75942409,10.24380793,-34.07785694,3.61637869,-5.38177485,-1.765396159,2780.8,57.84510728,69.69287297,97.17862118,8.065214232,1.738892208,18.64356301,15.86333407,6.994171366,3.125550516,83.04847551,84.1323523,100.0008489,12.38017882,6.993354395,2.405069942,0.197162341,
2784,1031,7,1.567452289,0.700286294,-1.366118254,2.267738583,1.610044236,0.696458555,-1.357075049,2.306502791,-0.605438922,0.99089806,0.204634722,0.385459138,-0.554212891,0.99549513,0.21228606,0.441282239,-0.905330824,1.597827861,0.410360258,0.692497037,-1.802820922,2.912180726,0.816245988,1.109359804,-20.57540012,1245.205245,1224.629845,-0.016639954,0.867165994,0.913585681,-1.596336983,-1.549708021,-2.503158684,-4.715001649,10.82421582,7.767233824,8.334365076,19.44432374,7.852413834,6.896966585,5.617317138,10.9828044,0.050405474,0.085753205,0.060681586,0.021830729,-2.445902948,12.98021178,10.53430884,-31.48460201,3.686091908,-5.16098716,-1.474895252,2784,58.11281882,70.05935868,97.11806972,8.033198601,1.680137491,18.69368264,15.84550849,6.989732171,2.999556533,82.94763483,81.98322059,100.0028052,12.5295507,6.991206008,2.49768439,0.19537088,
2787.2,1032,7,1.546453817,0.681112675,-1.362695715,2.227566492,1.589713401,0.677159827,-1.352805198,2.266873228,-0.6609354,1.050473982,0.189292967,0.389538582,-0.607513178,1.055611764,0.197024896,0.448098586,-0.930624451,1.628290792,0.384884744,0.697666341,-1.711513547,2.942135732,0.775209778,1.230622186,-21.95281933,1245.471978,1223.519159,-0.017784344,0.865341141,0.912553574,-1.711409381,-1.663124943,-2.558915243,-4.653649279,10.72919059,7.778396333,8.337671304,19.3785481,7.780328947,6.885062509,5.61799209,11.02506944,0.050747159,0.085331147,0.060627084,0.022068302,-2.41723317,12.98031624,10.56308307,-30.88663386,3.714761686,-5.160882702,-1.446121016,2787.2,57.47261156,67.40759109,97.26324295,8.019009316,1.727703367,18.92757442,15.85608433,6.954050993,2.717044613,82.18017358,82.73517136,99.99982098,13.80144578,7.021423037,2.607873241,0.191400274,
2790.4,1033,8,1.582652026,0.723029964,-1.372951208,2.30568199,1.600858482,0.717188908,-1.354258414,2.31804739,-0.624502079,1.004539161,0.241020209,0.380037082,-0.579948513,1.002012837,0.24484905,0.422064325,-0.771547781,1.659837347,0.356444442,0.888289566,-1.534562879,2.98392615,0.774084277,1.449363271,-23.70033891,1246.090558,1222.390219,-0.019224185,0.859622063,0.883669573,-1.629041239,-1.58196135,-2.431385128,-4.518489029,10.74591652,7.81269286,8.258550079,19.46375142,7.78264382,6.90094649,5.550629518,11.08201402,0.050598154,0.084791945,0.061044357,0.021960447,-2.330497914,12.90378441,10.5732865,-29.63713555,3.801496942,-5.237414531,-1.435917589,2790.4,57.19649912,64.18691532,97.37432657,7.964173634,1.817198887,19.14087157,15.86684518,6.905310845,2.551424325,82.93134751,85.51012684,99.99851188,15.77156295,7.070060505,2.680016999,0.18917841,
2793.6,1034,8,1.650829259,0.762743084,-1.40859254,2.413572342,1.632693195,0.754496679,-1.379629633,2.387189874,-0.569130718,0.880775416,0.32061208,0.311644697,-0.542197287,0.867728223,0.31772249,0.325530936,-0.705129268,1.63583353,0.378935355,0.930704262,-1.488534771,3.004314612,0.794249933,1.515779841,-23.2462912,1244.564133,1221.317842,-0.01887432,0.888086175,0.878196515,-1.449906134,-1.40992551,-2.340962798,-4.492849383,10.79941926,7.840920481,8.143090287,19.4289036,7.815470833,6.950583953,5.478443847,11.21368046,0.050362815,0.084809399,0.061981178,0.022278274,-2.015270857,12.81820522,10.80293436,-25.05843441,4.116723999,-5.322993722,-1.206269723,2793.6,57.9654429,65.23613125,97.29499181,7.883699702,1.902184871,19.23495213,15.86420623,6.875940013,2.582769151,84.94063364,84.77103414,99.99994361,17.08661443,7.082527129,2.69469003,0.189543142,
2796.8,1035,8,1.713990387,0.706509935,-1.422789072,2.420500322,1.676185958,0.69666922,-1.389446605,2.372855178,-0.544010511,0.841560292,0.352873082,0.297549781,-0.529339005,0.823598623,0.345348623,0.294259618,-0.760202786,1.71169474,0.395578769,0.951491954,-1.502820743,3.019139381,0.796485186,1.516318638,-21.21693039,1241.27554,1220.058609,-0.017256197,1.007480451,0.979516738,-1.385570804,-1.352937628,-2.471897527,-4.521960123,10.79885169,7.869326122,8.079850546,19.29968991,7.796494707,7.009979283,5.465659516,11.35576751,0.050270269,0.084925092,0.062822982,0.022883777,-1.651854628,12.74516785,11.09331322,-20.19466823,4.480140228,-5.396031093,-0.915890865,2796.8,58.81643544,70.77396449,97.14114067,7.85569959,1.969892304,19.24315702,15.86660091,6.870608483,2.692692462,85.71746587,80.78238632,100.0007673,17.21743832,7.029373018,2.691277797,0.190356026,
2800,1036,8,1.772528907,0.57797285,-1.375803411,2.350501757,1.753732873,0.568116135,-1.347185396,2.321849008,-0.511590396,0.938823781,0.324307476,0.427233385,-0.48796409,0.925923459,0.32000449,0.437959368,-0.661837724,1.954434712,0.336023805,1.292596987,-1.360179398,3.079644923,0.778467775,1.719465525,-20.06405579,1239.4082,1219.344144,-0.016339332,1.194556057,1.185616738,-1.450414178,-1.413887549,-2.616272436,-4.439824321,10.6443555,7.877427261,8.136114591,19.34167223,7.673686575,7.017335754,5.517395936,11.29604686,0.050879697,0.084828343,0.062581253,0.022723016,-1.83083997,12.85360949,11.02276952,-23.30206521,4.301154885,-5.287589454,-0.986434569,2800,58.17076993,74.18213721,97.12690732,7.880942619,2.030937323,19.23826273,15.88468512,6.875887524,2.756751552,84.56326713,83.74762319,100.0001181,16.96485019,6.953797907,2.727793691,0.190247758,
2803.2,1037,8,1.795123892,0.514889816,-1.284437776,2.310013707,1.826628892,0.507383946,-1.266966735,2.334012838,-0.444554025,1.006854722,0.300172248,0.562300697,-0.392292869,1.00536506,0.306772937,0.61307219,-0.342299604,2.119043798,0.255952727,1.776744194,-1.083805499,3.161686499,0.772202317,2.077881001,-21.43076968,1242.563985,1221.133216,-0.017402402,1.280234076,1.319244947,-1.451408747,-1.397657929,-2.461343402,-4.245491998,10.34865929,7.812893503,8.289900235,19.54830711,7.476947613,6.937645844,5.569464237,10.98655843,0.052345769,0.085245692,0.060862003,0.021641857,-2.701493203,13.24943412,10.54794092,-35.72644244,3.430501653,-4.891764824,-1.461263172,2803.2,56.04101024,70.83684467,97.29079358,7.855818491,2.096859761,19.25078487,15.89879099,6.892174189,2.765343387,84.0767514,94.60978558,99.99963371,17.00222249,6.923438907,2.796698856,0.189836873,
2806.4,1038,8,1.751283374,0.576377688,-1.204219394,2.327661062,1.820946005,0.572140561,-1.194950705,2.393086566,-0.366853811,0.918035449,0.323321886,0.551181638,-0.291507186,0.924149831,0.338946751,0.632642645,-0.102624264,1.979022745,0.266621295,1.87639848,-0.905072715,3.177483946,0.788364501,2.272411231,-24.34549302,1249.982353,1225.63686,-0.019654555,1.174905687,1.248805444,-1.28488926,-1.215657016,-2.081647009,-4.082556661,10.15094327,7.714374618,8.408490659,19.63301928,7.35064089,6.851165905,5.554498129,10.68575142,0.053433342,0.086333323,0.058920764,0.020800205,-3.473372349,13.61892764,10.14555529,-46.26608326,2.658622506,-4.522271306,-1.8636488,2806.4,54.66308962,65.65223853,97.47232892,7.725522734,2.161336399,19.26654323,15.88627272,6.927107468,2.766807277,85.61026565,91.03820126,99.99987947,16.89299973,6.94551897,2.817618128,0.189858021,
2809.6,1039,8,1.711105742,0.659359552,-1.209253004,2.370465293,1.769979164,0.655360444,-1.197067694,2.425339608,-0.332765882,0.805027713,0.343429545,0.472261832,-0.262350293,0.808175162,0.356971995,0.545824869,-0.204209365,1.688149907,0.357857692,1.483940542,-0.97361187,3.114512531,0.797528906,2.140900661,-25.17004928,1253.586498,1228.416449,-0.020255662,1.05174619,1.11461872,-1.137793595,-1.070525455,-1.892359271,-4.0881244,10.31359968,7.721200886,8.375437508,19.53879418,7.447104303,6.878031715,5.474234727,10.6331533,0.052604495,0.086532374,0.058513518,0.020875895,-3.351583091,13.48123991,10.12965682,-44.83975826,2.780411764,-4.659959028,-1.879547263,2809.6,55.87215423,66.20844495,97.53493532,7.586590698,2.209156373,19.27067699,15.85838162,6.965676865,2.771582621,86.15129295,56.68115883,100.0001251,16.02654691,6.963009389,2.756496363,0.190074744,
2812.8,1040,8,1.757426428,0.676688932,-1.340088686,2.43411536,1.774167432,0.669023379,-1.31760051,2.443190811,-0.389185033,0.860820146,0.295060382,0.471635114,-0.341835252,0.855197822,0.298815247,0.51336257,-0.535622395,1.557068944,0.407482659,1.021446549,-1.23588351,3.055549912,0.779187288,1.819666402,-21.7747947,1246.501543,1224.726749,-0.017582824,1.080737496,1.105144053,-1.250005179,-1.197033073,-2.092691339,-4.291433422,10.76293675,7.864490586,8.241800777,19.51509542,7.729135233,6.990799619,5.389979958,10.76583641,0.050193659,0.0848182,0.059538326,0.021213254,-2.60719544,12.86209345,10.25489801,-35.90902969,3.524799415,-5.279105497,-1.754306081,2812.8,58.31193097,71.32103747,97.51478192,7.571960043,2.241574975,19.26835927,15.85154426,6.977590902,2.759537934,83.02984967,17.76839525,100.0001088,14.77351319,6.935602509,2.706463522,0.190079277,
2816,1041,8,1.841949423,0.684595534,-1.507635549,2.526544957,1.836783683,0.674296098,-1.47938315,2.511079781,-0.474264841,1.029497978,0.208365442,0.555233137,-0.437404167,1.019636692,0.206630387,0.582232525,-0.710976964,1.622008118,0.363399491,0.911031154,-1.443702341,3.055640277,0.757672975,1.611937936,-17.76231526,1235.272034,1217.509719,-0.014480165,1.157353889,1.162487585,-1.503762819,-1.457040859,-2.332985082,-4.499342618,11.09973589,7.975884874,8.169294161,19.66224721,7.96222133,7.037419677,5.362941235,10.88754946,0.048434794,0.082979297,0.060275549,0.021147338,-2.152073873,12.38344368,10.23136981,-31.0085442,3.979920982,-5.757755258,-1.777834276,2816,59.10060651,73.27505413,97.50147242,7.680694689,2.27631973,19.26854469,15.87762774,6.956608353,2.738716846,79.24841329,17.52109473,100.0000581,14.03183937,6.891317559,2.773697234,0.189963488,
2819.2,1042,8,1.865517344,0.736865655,-1.538348391,2.602382999,1.881213546,0.729064879,-1.514440809,2.610278424,-0.429364181,1.085303313,0.175316017,0.655939132,-0.377220997,1.07942285,0.177924606,0.702201853,-0.478732256,1.684719824,0.306231183,1.205987568,-1.326487612,3.077058226,0.769504012,1.750570614,-18.37910003,1233.644283,1215.265183,-0.015017243,1.128651688,1.152148667,-1.514667494,-1.456643846,-2.16345208,-4.403545838,11.01782076,7.920734705,8.232509342,19.78050887,7.95008621,6.97821935,5.420596577,10.94198374,0.04907323,0.083449098,0.059957336,0.020976949,-2.358323849,12.5463743,10.18805045,-33.44182134,3.773671007,-5.594824641,-1.821153634,2819.2,57.95952246,69.75613727,97.47875571,7.792846883,2.32058365,19.27022689,15.903002,6.929179477,2.727819204,79.79323187,55.73138799,99.99990614,13.96978025,6.884418123,2.918950042,0.189958741,
2822.4,1043,8,1.823604599,0.759328843,-1.394676036,2.582933442,1.876045676,0.755974748,-1.37918073,2.632020424,-0.245638456,0.960807917,0.222043839,0.715169461,-0.17021233,0.961577931,0.232770118,0.791365601,-0.061421089,1.660115865,0.309235811,1.598694776,-0.963459848,3.038334665,0.819286727,2.074874816,-22.78466053,1243.139457,1220.354797,-0.018477708,1.064275756,1.120070929,-1.206446374,-1.131790262,-1.721536954,-4.001794513,10.59206971,7.793329304,8.349368831,19.70860203,7.715986895,6.935675782,5.542099702,10.99432425,0.051662797,0.085665713,0.059581138,0.021222787,-2.811829323,13.17009908,10.35826976,-37.3790512,3.320165533,-4.971099863,-1.65093433,2822.4,57.26064778,66.36873671,97.40687416,7.827175767,2.36095443,19.26843289,15.89543835,6.919421881,2.692026885,84.04737751,89.30374038,99.99973742,13.87209488,6.926512671,3.012050988,0.190024782,
2825.6,1044,9,1.76297788,0.684768786,-1.238574604,2.447746666,1.829386266,0.681708727,-1.226563988,2.511094993,-0.146369131,0.82240729,0.280296709,0.676038159,-0.064189664,0.825369829,0.294203686,0.761180165,0.079623902,1.636844856,0.334874007,1.716468758,-0.791297412,2.903728085,0.881032979,2.112430673,-25.66061251,1251.662664,1226.002052,-0.020699167,1.078209094,1.147677539,-0.968776421,-0.889559493,-1.557220954,-3.695025498,10.15536988,7.745578478,8.397745585,19.52494971,7.454408307,6.966710196,5.653068405,11.07133168,0.054260123,0.087046058,0.060106298,0.021794651,-3.006255596,13.68696355,10.68070796,-37.69200769,3.12573926,-4.454235391,-1.328496131,2825.6,58.19995673,67.6173559,97.36303699,7.810062879,2.384614558,19.26009908,15.873785,6.923835154,2.58214793,86.85793081,92.91004992,100.0000633,13.22769612,6.979464185,3.017409266,0.19001811,
2828.8,1045,9,1.689245686,0.580017322,-1.199246838,2.269263008,1.738607303,0.572952166,-1.183622596,2.311559469,-0.269315518,0.826606331,0.287164202,0.557290812,-0.200231687,0.826274646,0.297645867,0.626042959,-0.136046605,1.671530116,0.314204772,1.535483511,-1.01725395,2.760348246,0.919468848,1.743094297,-25.47025631,1252.314401,1226.844145,-0.020533248,1.109228364,1.165655138,-1.095921849,-1.026506333,-1.807576721,-3.777602196,10.00538631,7.741505518,8.349702839,19.39076621,7.365355003,6.954535997,5.67701987,11.12756652,0.05517032,0.08702367,0.061080576,0.022219128,-2.855587388,13.79225423,10.93666684,-34.7146523,3.276407467,-4.348944716,-1.072537249,2828.8,59.65064219,71.9140669,97.42842143,7.795627434,2.393869897,19.24388445,15.87862911,6.926538276,2.46010906,86.67898207,83.44391948,100.0005736,12.45740527,7.005557318,3.007193634,0.189969679,
2832,1046,9,1.606747365,0.534653985,-1.216433697,2.14140135,1.6341594,0.525076905,-1.195494536,2.159236305,-0.466003577,0.935401837,0.260620519,0.46939826,-0.411129076,0.931741278,0.266889702,0.520612202,-0.346841722,1.745817231,0.252857122,1.398975509,-1.332429199,2.77818697,0.908878227,1.445757771,-25.0867213,1250.458686,1225.371964,-0.020246004,1.07209338,1.109082495,-1.401405414,-1.342870353,-2.092658953,-4.110616168,10.17985784,7.641484919,8.284793637,19.39450169,7.48587801,6.797942018,5.616026396,11.12197934,0.054193993,0.087431768,0.061360483,0.02218794,-2.630306582,13.64453131,11.01422473,-31.92237491,3.501688273,-4.496667635,-0.994979361,2832,60.57985106,75.68677079,97.52194549,7.790951972,2.389804963,19.22612619,15.9056223,6.924056235,2.484952777,86.85641758,82.46262315,100.0000259,12.3057045,7.004311389,3.004659717,0.189995567,
2835.2,1047,9,1.570217973,0.548438426,-1.199991013,2.1186564,1.595368812,0.540661754,-1.17719544,2.136030566,-0.558045322,1.009062156,0.260050142,0.451016834,-0.503059659,1.006371138,0.266412163,0.503311479,-0.346892772,1.873007056,0.204969886,1.526114285,-1.428581449,3.00783652,0.864276895,1.57925507,-25.27762075,1250.809779,1225.532158,-0.020390134,1.021779547,1.054707057,-1.567107479,-1.509430798,-2.219899828,-4.436417969,10.41262374,7.455987694,8.277885887,19.52705793,7.634036961,6.589768083,5.543605897,11.08027161,0.052803204,0.089062755,0.060665553,0.021796242,-2.618773716,13.56773273,10.94895901,-32.14334709,3.51322114,-4.573466213,-1.060245073,2835.2,60.92073463,76.97597179,97.52269952,7.777019501,2.355196172,19.22210598,15.91459825,6.924593201,2.704842837,88.33174554,87.70715591,99.99888907,12.77761941,6.997974003,2.951303064,0.190052934,
2838.4,1048,9,1.619219381,0.613308739,-1.191819506,2.232528119,1.650313001,0.6070525,-1.168733611,2.257365501,-0.566863795,1.000309904,0.302375001,0.43344611,-0.506552045,0.999125211,0.310119467,0.492573166,-0.312287229,2.057459921,0.190801014,1.745172692,-1.426306125,3.263842274,0.848490218,1.837536149,-24.01036583,1250.932001,1226.921635,-0.019338273,1.005910642,1.043260501,-1.567173699,-1.505677255,-2.36974715,-4.690148398,10.40911276,7.36338854,8.29210995,19.64941144,7.621076348,6.535246889,5.50994877,11.06955891,0.052755266,0.09040134,0.060093126,0.021525854,-2.785569691,13.6932492,10.90767951,-34.20974636,3.346425165,-4.447949741,-1.101524576,2838.4,60.4203818,75.33207304,97.46954929,7.75141312,2.270541785,19.2375791,15.9002106,6.93175019,2.947359368,87.84255542,88.58917147,99.99972446,13.11348943,6.99824957,2.846546756,0.189998969,
2841.6,1049,9,1.696171532,0.764286525,-1.24572987,2.460458058,1.712895857,0.754616264,-1.219041825,2.467512121,-0.556127028,0.983981427,0.345003777,0.427854399,-0.50441745,0.978398533,0.349045464,0.473981083,-0.355886675,2.198997244,0.191543371,1.843110569,-1.524605769,3.338494935,0.899632551,1.813889166,-22.10972666,1250.457321,1228.347594,-0.01776368,0.931885007,0.958279594,-1.540108455,-1.482815983,-2.554883918,-4.863100704,10.23131275,7.491309708,8.241027115,19.57002039,7.526399708,6.727932608,5.504266095,11.09087991,0.053967834,0.089841435,0.060793735,0.021788217,-2.778848852,13.82352088,11.04467203,-33.63353308,3.353146003,-4.31767806,-0.964532056,2841.6,59.01058327,72.6681061,97.47351481,7.727087201,2.145587337,19.25771968,15.89094835,6.941798401,3.005383234,85.17297125,85.30538647,100.0020657,12.95428686,7.000358388,2.785484577,0.189899743,
2844.8,1050,9,1.695547724,0.954881724,-1.270219892,2.650429448,1.684331829,0.94054174,-1.238079186,2.624873569,-0.462330699,1.013996419,0.349498259,0.55166572,-0.427990701,1.001051616,0.346907078,0.573060914,-0.285489636,2.197064852,0.199748494,1.911575216,-1.550308835,3.275279784,0.963239476,1.724970949,-23.73353482,1255.001122,1231.267588,-0.018972834,0.740666,0.743790089,-1.476327118,-1.429042317,-2.482554489,-4.82558862,10.20710285,7.768521275,8.152116246,19.3146184,7.560674334,7.025076258,5.50711869,11.05630991,0.054494528,0.087327414,0.062141929,0.022296022,-2.443465426,13.64009889,11.19663346,-29.38640911,3.68852943,-4.501100057,-0.812570627,2844.8,57.77929049,72.76495611,97.52218438,7.717304465,2.028959423,19.26868018,15.87869788,6.953119789,2.866462636,85.02569957,83.41240449,100.0009104,13.11057718,7.000246925,2.806295993,0.189993856,
2848,1051,9,1.60649778,1.033711373,-1.149269747,2.640209153,1.59370434,1.020838216,-1.116245531,2.614542556,-0.231564936,1.046218857,0.330958582,0.814653921,-0.195937995,1.033238093,0.32840658,0.837300097,0.053667257,2.099828023,0.225926843,2.15349528,-1.211253586,3.247947618,0.971356141,2.036694032,-29.92934758,1266.334281,1236.404934,-0.023802755,0.572786408,0.572866124,-1.277783793,-1.229176088,-2.046160766,-4.459201204,10.40285127,7.987888296,8.153137886,19.16841494,7.681498767,7.166837737,5.513773602,10.96416705,0.053325677,0.084239606,0.062196605,0.022398615,-2.138923351,13.15785046,11.01892711,-26.88583494,3.993071505,-4.983348483,-0.990276978,2848,57.69880233,76.1173471,97.52785915,7.730036402,1.988143181,19.27494145,15.83914763,6.961850133,2.667763742,88.77948994,83.40179178,99.99624873,14.42749315,7.000764054,2.814832543,0.190189663,
2851.2,1052,9,1.546554622,0.959941494,-0.956436728,2.506496116,1.56724551,0.954092303,-0.927781946,2.521337813,0.019139478,1.041959229,0.323109927,1.061098707,0.080573712,1.037763603,0.328882332,1.118337315,0.486278283,2.035505314,0.258996514,2.521783597,-0.649313688,3.249364732,0.966525488,2.600051044,-35.92827307,1276.929753,1241.00148,-0.028495015,0.586613128,0.613153208,-1.022819751,-0.957189891,-1.549227031,-3.89867842,10.51826445,7.988964189,8.264454968,19.27294606,7.67043515,7.062931546,5.516020435,10.99514396,0.052026562,0.082943206,0.06057643,0.02219091,-2.204858464,12.85059141,10.64573295,-29.46848677,3.927136392,-5.290607531,-1.36347114,2851.2,58.13985217,77.8913341,97.48831894,7.749836573,2.058432501,19.28266087,15.82537277,6.951163182,2.480332531,91.08521559,82.87355896,99.99759057,15.86276616,7.002225339,2.736500603,0.190040526,
2854.4,1053,9,1.608036844,0.897498728,-0.880681446,2.505535572,1.65379866,0.895729696,-0.854930764,2.549528356,0.12805474,1.05104908,0.325696048,1.17910382,0.208929693,1.053150245,0.337222957,1.262079938,0.719413213,2.058359262,0.267136443,2.777772475,-0.327083598,3.182221815,1.025481746,2.855138217,-37.10331455,1279.292034,1242.18872,-0.02940301,0.710538117,0.758068964,-0.92299434,-0.844220552,-1.338946049,-3.509305413,10.41246947,7.804943742,8.340935131,19.39528499,7.56931017,6.905341984,5.519198043,11.25664822,0.052351178,0.085099834,0.059499993,0.022451424,-2.363577315,13.07663667,10.71305935,-31.56099699,3.768417541,-5.064562277,-1.296144736,2854.4,57.92901217,74.31971403,97.45302212,7.729755556,2.168749937,19.30106515,15.90021529,6.916236532,2.241009089,87.78962248,81.9189675,100.006688,15.18894636,6.998701962,2.64589124,0.189645594,
2857.6,1054,9,1.72817244,0.971642195,-0.941625272,2.699814635,1.758638606,0.966953929,-0.913331818,2.725592535,0.118494763,1.116294052,0.326036744,1.234788814,0.189144383,1.114525696,0.333313324,1.303670079,0.728547204,2.131830002,0.257254558,2.860377206,-0.322416653,3.183281248,1.084280814,2.860864595,-35.25514403,1276.299234,1241.04409,-0.027942564,0.756530245,0.791684677,-0.997799289,-0.925381313,-1.403282798,-3.505697901,10.33953124,7.630279769,8.284577039,19.31530772,7.630294113,6.906341183,5.545370765,11.54006948,0.053476252,0.089079873,0.060651343,0.023238752,-2.153683176,13.52499252,11.37130934,-27.198876,3.978311679,-4.616206425,-0.637894745,2857.6,56.93373923,67.93828233,97.41069422,7.647135236,2.135052381,19.38846011,15.95479989,6.902239651,1.876660573,81.74010396,81.89625665,100.0057727,12.76201273,6.981257225,2.649269398,0.189863229,
2860.8,1055,10,1.774368102,1.072418951,-0.945450306,2.846787053,1.77583411,1.063335325,-0.912890571,2.839169435,0.158849592,1.18352247,0.341642409,1.342372062,0.208844607,1.174816066,0.341842591,1.383660672,0.76559973,2.191498727,0.287324495,2.957098457,-0.203027331,3.470717322,1.012235272,3.267689992,-36.00878398,1277.599912,1241.591128,-0.028514274,0.70194915,0.712498785,-1.024672878,-0.965971459,-1.425898997,-3.673744653,10.4942797,7.617465894,8.190254146,19.19614545,7.843033609,7.020564995,5.584413508,11.57425676,0.053374611,0.090857947,0.062486302,0.023595085,-1.722448551,13.59505789,11.87260934,-20.52753252,4.409546304,-4.546141054,-0.13659475,2860.8,55.90700691,64.02647073,97.358879,7.563697696,1.812026874,19.64103001,15.81899487,6.954930656,1.407465706,78.5875949,82.69741328,99.98814483,12.44432104,6.940111373,2.724756236,0.190665856,
2864,1056,10,1.715847023,1.038646317,-0.787355203,2.754493339,1.717501812,1.029654527,-0.753654998,2.747156339,0.290551819,1.196877627,0.38451592,1.487429446,0.341447445,1.188916892,0.385411621,1.530364338,0.959171231,2.189314748,0.376399243,3.148485979,0.20452571,3.888832061,0.850010069,4.093357772,-40.50471585,1286.174745,1245.670029,-0.031973602,0.677200706,0.687847285,-0.906325808,-0.847469447,-1.230143517,-3.684306351,10.69359649,7.7352942,8.1964842,19.29629313,7.936081625,7.07268482,5.596391815,11.41697456,0.052044744,0.088832162,0.062505765,0.023034311,-1.615661675,13.22538228,11.6097206,-19.92195747,4.51633318,-4.915816664,-0.399483483,2864,55.75029315,64.71379896,97.39428798,7.551873396,1.272324816,20.06641255,15.64485,6.998381001,0.923932783,80.59160702,83.74703273,99.98680414,15.76581643,6.883652516,2.790862075,0.19037617,
2867.2,1057,10,1.651842395,0.910788352,-0.646784117,2.562630747,1.680277428,0.904899979,-0.614886695,2.585177407,0.354162458,1.197619505,0.410206003,1.551781964,0.425727732,1.197078394,0.4181532,1.622806127,1.094675472,2.117926113,0.450603735,3.212601585,0.445477798,4.008290289,0.778163469,4.453768087,-43.25630302,1292.598134,1249.341831,-0.034041442,0.741054044,0.775377449,-0.843457047,-0.771350662,-1.023250641,-3.56281249,10.69979693,7.852085783,8.285373499,19.5373739,7.8320281,7.041142986,5.56456239,11.3081208,0.05131707,0.085701087,0.060813853,0.022236164,-1.960298832,12.91241943,10.9521206,-25.96408492,4.171696024,-5.228779514,-1.05708349,2867.2,56.96656634,67.47215066,97.55443891,7.534579335,0.761443283,20.50826591,15.89011333,6.840920756,0.522787821,84.71410776,85.30633871,100.0222871,17.60589623,6.862618655,2.839046295,0.188625372,
2870.4,1058,10,1.672663778,0.837254675,-0.748173699,2.509918453,1.715289418,0.832549062,-0.717813052,2.54783848,0.232588367,1.223618828,0.370722432,1.456207195,0.314550555,1.226776369,0.381838029,1.541326925,0.913687051,1.976674053,0.44268823,2.890361103,0.124895615,3.68126319,0.844623126,3.806158805,-39.71732817,1286.629327,1246.911999,-0.031272287,0.835409103,0.882740356,-0.991030461,-0.912225814,-1.062987002,-3.556367576,10.57414532,7.894482362,8.325985193,19.65823057,7.720654369,7.016786936,5.491752751,11.24527651,0.051806861,0.084376193,0.059399682,0.021817281,-2.378104681,12.93331551,10.55521082,-32.57253509,3.753890174,-5.207883437,-1.453993263,2870.4,58.96940834,68.09118164,97.63728833,7.294893996,0.454811312,20.77974747,16.70969403,6.38561296,0.267787984,85.48502603,87.27285309,100.0312601,12.89753239,6.920285072,2.854100774,0.188972394,20
