time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
1481.6,469,3,-1.099555221,1.765337176,-0.77089664,0.665781955,-1.099555221,1.765337176,-0.77089664,0.665781955,-1.322413068,1.888720096,-0.241122808,0.566307028,-1.322413068,1.888720096,-0.241122808,0.566307028,0.207032127,1.836769493,-0.218008779,2.043801621,1.652523504,1.447673478,0.038044273,3.100196982,65.48490386,23.90892374,89.3938276,0.724754976,-2.864892397,-2.864892397,-3.211133164,-3.211133164,-1.629737366,0.204850026,7.951104136,8.166014846,8.246883214,8.670917976,10.90121053,11.88733072,9.481227183,9.500668617,0.129380475,0.133729376,0.104657392,0.094796896,8.051765675,26.3753722,34.42713787,24.35722644,27.66166965,23.17352417,50.83519382,1481.6,86.20649742,93.95378216,98.49152339,8.22614554,5.99256639,17.1857362,13.65456236,6.147313908,5.503970479,74.32765019,76.84148201,97.33863858,5.750412842,4.356538278,2045.439854,1956.33489,12.04180299,12.26151424,15.13922675,13.57950502,
1484.8,470,3,-1.253745304,1.683116443,-0.709578015,0.429371139,-1.253745304,1.683116443,-0.709578015,0.429371139,-1.358046587,1.808635538,-0.258664779,0.450588951,-1.358046587,1.808635538,-0.258664779,0.450588951,-0.098109056,1.837609721,-0.22291569,1.739500666,1.188720092,1.348229168,0.096018391,2.53694926,66.68504391,23.90315767,90.58820157,0.728823425,-2.936861747,-2.936861747,-3.166682125,-3.166682125,-1.935718777,-0.159509076,7.959026707,8.15030827,8.199482934,8.724693796,10.95677818,11.88128404,9.464263014,9.576754564,0.129820519,0.134200799,0.1056444,0.09434192,7.969677978,26.5192828,34.48896078,24.1208665,27.57958195,23.31743478,50.89701673,1484.8,85.65213563,91.75152689,98.63543758,8.829116913,6.557364442,16.98313295,13.99055893,6.288364086,5.432222969,73.09112384,76.5628363,97.24894965,5.714782439,5.280254652,2124.111883,2137.532786,12.30599725,12.4473261,14.29642471,14.61396046,
1488,471,3,-1.37374639,1.666038658,-0.721454242,0.292292268,-1.37374639,1.666038658,-0.721454242,0.292292268,-1.510905084,1.594856763,-0.226539382,0.083951679,-1.510905084,1.594856763,-0.226539382,0.083951679,-0.359407627,1.653104454,-0.217450369,1.293696827,0.736845573,1.310011702,0.075743249,2.046857275,67.72627145,23.92648933,91.65276078,0.73222688,-3.039785048,-3.039785048,-3.105761846,-3.105761846,-2.012512081,-0.573166129,8.084229156,8.263488774,8.121463096,8.667242878,11.18846288,12.11350982,9.409298102,9.523065135,0.128502408,0.133086656,0.107019551,0.09508869,8.661715547,26.11973977,34.78145531,25.75788953,28.27161952,22.91789174,51.18951126,1488,85.41369682,87.22207371,98.90471908,9.111129615,6.804037005,16.93538961,14.27682606,6.742824083,5.576891123,75.10706018,74.4404227,97.40384312,5.792275783,5.917574964,2348.189918,2299.655731,12.44339872,12.72553496,14.67794428,15.10680831,
1491.2,472,3,-1.146927182,1.7239637,-0.752332605,0.577036518,-1.146927182,1.7239637,-0.752332605,0.577036518,-1.424767765,1.471848398,-0.148671021,0.047080633,-1.424767765,1.471848398,-0.148671021,0.047080633,-0.161770595,1.587326894,-0.234123046,1.425556299,0.926773094,1.40029102,0.008369111,2.327064114,68.46531352,24.29495505,92.76026857,0.731755208,-2.870890882,-2.870890882,-2.896616163,-2.896616163,-1.749097489,-0.473517927,8.191081854,8.36931532,8.039039707,8.618760708,11.33498548,12.34942642,9.309153193,9.470566726,0.126748621,0.132236759,0.108037072,0.095650687,9.31161096,25.68456383,34.99617479,27.31027424,28.92151493,22.4827158,51.40423073,1491.2,86.8709393,85.13447498,99.03385297,9.113182585,6.700334881,16.98677435,14.34557828,7.275046649,5.887590032,76.49632306,71.29236223,97.57820148,6.273959845,6.395371004,1839.369019,1765.341382,12.59119327,13.1088796,15.08035038,14.9642931,
1494.4,473,4,-0.607474534,1.768579315,-0.748585465,1.161104781,-0.607474534,1.768579315,-0.748585465,1.161104781,-0.976992256,1.585538739,-0.126372535,0.608546483,-0.976992256,1.585538739,-0.126372535,0.608546483,0.410109818,1.669080195,-0.246563872,2.079190013,1.602159502,1.472980652,0.009060569,3.075140154,69.50128912,24.53578539,94.03707452,0.732838209,-2.376053848,-2.376053848,-2.562530995,-2.562530995,-1.258970376,0.12917885,8.154821229,8.278774073,8.042815428,8.667144479,11.23367586,12.24865127,9.278828816,9.520971396,0.126727519,0.134075774,0.107598478,0.095103868,9.032749533,25.88877163,34.92152116,26.59119788,28.64265351,22.68692361,51.32957711,1494.4,89.32006784,86.83559914,98.83498809,9.058455198,6.45726755,17.00321882,14.20899317,7.554751321,6.220381026,74.86543402,68.71943651,97.3957667,6.894581656,6.84540711,578.6175594,600.8765429,12.76427378,13.43216369,15.29350236,15.08464363,
1497.6,474,4,-0.200667821,1.715025554,-0.711619864,1.514357733,-0.200667821,1.715025554,-0.711619864,1.514357733,-0.542417614,1.806350704,-0.203021366,1.26393309,-0.542417614,1.806350704,-0.203021366,1.26393309,0.835431315,1.657189764,-0.211788933,2.492621078,2.049396887,1.384794432,0.096567493,3.434191319,70.56855682,24.31544859,94.88400541,0.737623757,-1.915693375,-1.915693375,-2.348768317,-2.348768317,-0.821758449,0.664602455,8.003974753,8.051267225,8.135637317,8.662316225,10.98844458,11.89084789,9.37270884,9.516554772,0.128732629,0.137569072,0.10621668,0.09521459,8.424420817,26.55310971,34.97753053,24.89796082,28.03432479,23.35126169,51.38558648,1497.6,91.23701135,89.72457454,98.50113873,9.067428998,6.236552244,16.90043907,14.00077077,7.547026833,6.486642307,73.40286111,68.19423083,96.80137647,7.114541645,7.053913689,-181.7038008,-102.3909182,12.83531403,13.55223177,15.7060918,15.74773211,
1500.8,475,4,-0.273007989,1.558359424,-0.672512548,1.285351435,-0.273007989,1.558359424,-0.672512548,1.285351435,-0.582373411,1.824472845,-0.264056448,1.242099434,-0.582373411,1.824472845,-0.264056448,1.242099434,0.713571038,1.464649014,-0.158041006,2.178220052,1.845864921,1.170198772,0.16125562,3.016063693,70.90481754,24.03465148,94.93946903,0.741031766,-1.831367413,-1.831367413,-2.406846255,-2.406846255,-0.751077977,0.675666149,7.893743028,7.980819805,8.207948819,8.516348756,10.84627103,11.76541231,9.498816063,9.366775063,0.130607476,0.138535374,0.105728518,0.096985558,8.537446571,26.84077181,35.37821838,24.88813875,28.14735054,23.63892379,51.78627433,1500.8,92.10922115,90.96078922,98.39347534,9.096453445,6.03104526,16.7252157,13.86130066,7.487127023,6.667981056,73.89812711,69.64973725,96.18305806,6.876335529,6.896352888,490.2194623,451.4607033,12.82269197,13.58877149,15.94381257,16.05512722,
1504,476,4,-0.66445167,1.347992093,-0.644467462,0.683540422,-0.66445167,1.347992093,-0.644467462,0.683540422,-1.07931298,1.521028219,-0.193596746,0.441715239,-1.07931298,1.521028219,-0.193596746,0.441715239,0.171581685,1.309253709,-0.161955811,1.480835393,1.246526734,0.999258923,0.12010003,2.245785657,70.68582784,23.9810924,94.66692025,0.740977207,-2.012443763,-2.012443763,-2.600341199,-2.600341199,-1.137672024,0.247267811,7.925270579,8.200734246,8.203077763,8.429568299,10.925843,12.09121691,9.556420083,9.283866511,0.130487174,0.135018983,0.106511945,0.098041055,9.04248623,26.43644109,35.47892732,26.19568998,28.6523902,23.23459306,51.88698327,1504,92.3091764,89.83748677,98.59233481,9.098853094,5.798716459,16.59713567,13.86426857,7.538171482,6.763379801,71.87615428,71.30002615,95.97137207,6.628932294,6.662003514,1915.814487,1702.917096,12.96095023,13.79859079,15.522079,15.51050202,
1507.2,477,4,-0.884741955,1.181972687,-0.619279435,0.297230733,-0.884741955,1.181972687,-0.619279435,0.297230733,-1.486537455,1.164131623,-0.048181656,-0.322405833,-1.486537455,1.164131623,-0.048181656,-0.322405833,-0.201945927,1.386776345,-0.230267577,1.184830417,0.917419356,1.045522075,0.020107589,1.96294143,70.66544827,23.85636573,94.521814,0.74132641,-2.066714642,-2.066714642,-2.650669078,-2.650669078,-1.588722272,-0.128102719,8.046200346,8.478292724,8.187827503,8.557554768,11.11906821,12.48027226,9.547235092,9.422278195,0.128861668,0.130285979,0.106849456,0.096506726,8.942503366,25.87083306,34.81333642,26.50762192,28.55240734,22.66898503,51.22139237,1507.2,91.90692476,87.54650757,98.83262595,9.106349575,5.585242478,16.56684916,13.97860406,7.640674081,6.794035025,65.20057775,71.51258863,96.23656225,6.672636274,6.665183938,2768.267915,2528.137348,13.38647237,14.24181805,14.98407573,14.924437,
1510.4,478,4,-0.603723094,1.20443953,-0.588895626,0.600716436,-0.603723094,1.20443953,-0.588895626,0.600716436,-1.233803011,1.122313438,0.023044071,-0.111489572,-1.233803011,1.122313438,0.023044071,-0.111489572,0.150067216,1.613481622,-0.279010135,1.763548838,1.401770023,1.337223658,-0.039179838,2.738993681,70.86040908,23.79272409,94.65313316,0.74158435,-1.808162624,-1.808162624,-2.356116449,-2.356116449,-1.463414406,0.064546364,8.129958607,8.529060073,8.210912614,8.709031667,11.23271104,12.50220391,9.510561508,9.574639112,0.127573242,0.128837266,0.10587405,0.09464864,8.426855316,25.68417038,34.1110257,25.71513466,28.03675929,22.48232236,50.51908165,1510.4,91.04644535,86.20064711,98.85283655,9.143397365,5.488391829,16.57263318,14.09664445,7.682785637,6.804832064,61.10587349,70.32112471,96.7282167,6.876507467,6.858403872,2728.370043,2616.062171,13.91820129,14.70677682,15.09705163,15.09749514,
1513.6,479,4,0.084450823,1.450959719,-0.535769521,1.535410543,0.084450823,1.450959719,-0.535769521,1.535410543,-0.271108898,1.430505978,-0.02163833,1.159397079,-0.271108898,1.430505978,-0.02163833,1.159397079,1.193797683,1.798095874,-0.257415979,2.991893557,2.637438819,1.675669576,-0.029281094,4.313108395,70.98473823,24.85844915,95.84318738,0.734554809,-1.366508896,-1.366508896,-1.701614876,-1.701614876,-0.604298192,0.961769243,8.087837409,8.371630998,8.209101465,8.650051381,11.15232242,12.25635951,9.451411308,9.512509686,0.128070058,0.131182781,0.105253136,0.095395127,8.426377304,25.92474976,34.35112707,25.50955542,28.03628128,22.72290174,50.75918302,1513.6,91.17084411,87.32764902,98.68431296,9.167032416,5.548806261,16.54520622,14.14359084,7.676895371,6.804788331,66.53931997,68.97696971,97.18254031,7.010378669,7.012591509,2474.873637,2493.922607,14.26209555,14.95736974,15.58304877,15.6145852,
1516.8,480,4,0.80951992,1.692194002,-0.427383381,2.501713923,0.80951992,1.692194002,-0.427383381,2.501713923,0.864232847,1.760485824,-0.089676286,2.624718671,0.864232847,1.760485824,-0.089676286,2.624718671,2.254696205,1.877054995,-0.216665017,4.1317512,3.872782961,1.790576387,0.003392986,5.663359348,71.82087615,27.39565254,99.2165287,0.720666451,-0.882674082,-0.882674082,-0.896252977,-0.896252977,0.377641211,2.082206575,7.924289917,8.208822137,8.135920527,8.480982515,10.91702542,12.08883843,9.395146474,9.371993941,0.130589865,0.134585735,0.106499416,0.09779039,8.878245934,26.45800932,35.33625526,25.90281629,28.48814991,23.2561613,51.7443112,1516.8,93.60246163,90.0393967,98.58217654,9.138448656,5.70112576,16.49320266,14.15357162,7.718277396,6.731741678,75.93001291,68.64855341,97.4970475,7.034275646,7.044048109,2487.016704,2544.087633,14.31287858,14.95901143,15.62800729,15.63079252,
1520,481,4,1.276874952,1.631745475,-0.26964393,2.908620427,1.276874952,1.631745475,-0.26964393,2.908620427,1.548859798,1.820263234,-0.101423075,3.369123032,1.548859798,1.820263234,-0.101423075,3.369123032,2.672592127,1.865136166,-0.211172589,4.537728293,4.293096781,1.644441804,0.022364442,5.937538585,74.55752712,29.65896371,104.2164908,0.714345701,-0.354870523,-0.354870523,-0.271403436,-0.271403436,0.80745596,2.648654977,7.762057786,8.113380399,8.078966978,8.437749892,10.72950262,12.04673008,9.423450903,9.403592613,0.13355889,0.137236874,0.10828936,0.099043066,8.988581026,27.08890393,36.07748496,25.58839833,28.598485,23.88705591,52.48554091,1520,96.77192694,91.47690234,98.71341896,9.091404934,5.842474578,16.45701065,14.19405735,7.829724399,6.51440397,77.74006266,69.42880062,97.69791657,7.029048964,7.028815439,2609.936569,2619.541182,14.17955911,14.86145879,15.17450814,15.15810873,
1523.2,482,4,1.479250649,1.288316713,-0.13023003,2.767567362,1.479250649,1.288316713,-0.13023003,2.767567362,1.661191698,1.656834948,-0.072859911,3.318026646,1.661191698,1.656834948,-0.072859911,3.318026646,2.473599381,1.747540371,-0.203803964,4.221139752,3.883767607,1.472540496,0.033446724,5.356308103,78.63418804,29.77867239,108.4128604,0.725220571,0.190933937,0.190933937,0.00435675,0.00435675,0.72605901,2.411227112,7.772484859,8.044766103,8.131561442,8.510996436,10.81663262,11.98673387,9.563205536,9.551707124,0.134178039,0.138858692,0.108485301,0.098871242,8.820177151,27.35024664,36.17042379,25.04846163,28.43008112,24.14839862,52.57847974,1523.2,97.46009431,90.2262286,98.94420865,9.071236808,5.938059008,16.43693988,14.23723712,7.915240997,6.173630337,71.18304618,70.31848984,97.86906157,7.052110782,7.046923715,2613.682447,2549.501468,14.06582528,14.83624525,14.8834419,14.88039663,
1526.4,483,4,1.56325438,0.950215219,-0.051923143,2.513469599,1.56325438,0.950215219,-0.051923143,2.513469599,1.573872076,1.49315835,-0.051083527,3.067030426,1.573872076,1.49315835,-0.051083527,3.067030426,2.197741625,1.529596661,-0.135017823,3.727338286,3.396793173,1.438276493,0.042931648,4.835069666,81.67357901,28.47763298,110.151212,0.741484354,0.61303916,0.61303916,0.080713725,0.080713725,0.668144965,1.958516681,7.976225834,8.049935803,8.224771592,8.52501644,11.14721629,11.97485421,9.698261127,9.581158702,0.131466782,0.138588951,0.107539251,0.098905394,9.145287338,26.86285594,36.00814328,26.0183253,28.75519131,23.66100792,52.41619923,1526.4,95.14614707,88.19654833,98.99360835,9.043433871,6.019478485,16.41038858,14.20353175,7.883043252,5.843535896,66.91088768,70.59303868,98.07934911,7.118386707,7.118012542,2556.843666,2511.453055,14.18175057,14.93677244,15.04407094,15.05244677,
1529.6,484,5,1.554195549,0.730456279,0.003460374,2.284651828,1.554195549,0.730456279,0.003460374,2.284651828,1.559470688,1.377501978,-0.044782277,2.936972666,1.559470688,1.377501978,-0.044782277,2.936972666,2.128920258,1.274257124,-0.037454921,3.403177382,3.322519694,1.395133727,0.041530458,4.717653421,82.09458637,27.81368187,109.9082682,0.746098481,0.82373927,0.82373927,0.18196871,0.18196871,0.854663133,1.927385968,8.161297789,8.187054625,8.217518132,8.449836819,11.37734802,12.14230788,9.687475693,9.464262997,0.128234849,0.135947621,0.107575167,0.099492102,9.925934563,26.02743942,35.95337398,28.12676003,29.53583853,22.8255914,52.36142993,1529.6,92.76573423,87.9009637,98.8093304,8.933313994,6.096293938,16.38220795,14.14535433,7.767607981,5.675140867,70.97532694,70.96231294,98.25879568,7.205778814,7.20848459,2573.54223,2734.237955,14.6007548,15.09803343,15.24100874,15.24342219,
1532.8,485,5,1.36456502,0.471361453,0.063159708,1.835926473,1.36456502,0.471361453,0.063159708,1.835926473,1.467506005,1.16693993,-0.03565664,2.634445935,1.467506005,1.16693993,-0.03565664,2.634445935,2.049445691,1.049303873,-0.007670329,3.098749564,3.341877193,1.138028783,0.037337348,4.479905976,80.76409937,27.84627299,108.6103724,0.741984857,0.893203567,0.893203567,0.300566075,0.300566075,1.000141817,2.203848411,8.135148961,8.327517849,8.107588805,8.398541293,11.25818713,12.31536749,9.54143885,9.364879706,0.127738971,0.133237022,0.108862549,0.09965363,10.29072977,25.68644393,35.97717369,29.09467649,29.90063374,22.4845959,52.38522964,1532.8,92.91006512,89.38314793,98.66170343,8.745914316,6.15694107,16.37480906,14.24570094,7.681206949,5.723302208,77.43807586,72.45943782,98.18589307,7.248740337,7.24919778,2676.69563,3098.923657,15.19526503,15.33417244,15.11745177,15.11325617,
1536,486,5,1.058599004,0.157897884,0.070227927,1.216496888,1.058599004,0.157897884,0.070227927,1.216496888,1.130820945,0.842102987,-0.008909655,1.972923932,1.130820945,0.842102987,-0.008909655,1.972923932,1.803633892,0.924238812,-0.07733051,2.727872705,3.079151888,0.76604175,0.051495197,3.845193638,79.40534826,27.08802241,106.4933707,0.743474252,0.90070112,0.90070112,0.288717957,0.288717957,0.87939508,2.313110139,7.990730739,8.302496755,8.02828349,8.402581898,10.98261958,12.23608501,9.403884852,9.342066127,0.129195052,0.133154712,0.109526187,0.099274255,10.00391611,25.96269619,35.96661229,28.36773818,29.61382008,22.76084816,52.37466824,1536,95.14335679,91.23737009,98.77586812,8.57637228,6.255517733,16.38538684,14.55471704,7.672979804,5.926773328,78.96877743,74.47696824,97.74802259,7.210254314,7.208868015,2825.094572,3263.383393,15.86401715,15.88473102,14.89630615,14.89462777,
1539.2,487,5,0.880226537,0.088678015,-0.026137262,0.968904552,0.880226537,0.088678015,-0.026137262,0.968904552,0.78290092,0.631725705,0.03847602,1.414626625,0.78290092,0.631725705,0.03847602,1.414626625,1.670797636,0.973576771,-0.170957645,2.644374406,2.861204713,0.593280644,0.067961341,3.454485357,78.28935145,25.82342175,104.1127732,0.748825337,0.791548522,0.791548522,0.151175214,0.151175214,0.697220865,2.267924068,7.933170325,8.190122472,8.050255779,8.378019632,10.87483105,12.03217176,9.36981235,9.304809095,0.129777387,0.134567949,0.108639465,0.099413867,9.764166625,26.19115902,35.95532564,27.74641171,29.3740706,22.98931099,52.36338159,1539.2,97.20321283,92.76162364,99.00770766,8.498029412,6.475956778,16.38838074,14.86479,7.695579508,6.167345423,76.40576467,75.1440981,97.18542492,7.150891136,7.15051629,2974.250197,3091.369575,16.67745251,16.92334471,14.95145501,14.95351161,
1542.4,488,5,0.95395108,0.456749592,-0.176185102,1.410700671,0.95395108,0.456749592,-0.176185102,1.410700671,0.777782354,0.730278011,0.087154363,1.508060364,0.777782354,0.730278011,0.087154363,1.508060364,1.936073135,1.177973804,-0.200589438,3.114046939,3.205177601,0.739216891,0.04553542,3.944394492,76.62094262,25.99763561,102.6185782,0.743047844,0.497201488,0.497201488,0.047504343,0.047504343,0.75809933,2.465960709,7.947600342,8.191119426,8.107667036,8.287061947,10.90849478,12.03280519,9.402868162,9.21193457,0.129698675,0.134547051,0.10745319,0.100570135,9.929319117,26.10743536,36.03675447,28.10071621,29.53922309,22.90558733,52.44481042,1542.4,97.64789302,93.43314953,99.03692881,8.508531716,6.778442077,16.37956014,14.9653081,7.695239308,6.340435539,74.30070315,73.68676492,96.90080634,7.140390708,7.141087497,3050.541672,2769.961729,17.59979448,18.13821456,15.23998972,15.24107426,
1545.6,489,5,1.134659248,0.98705643,-0.284077467,2.121715678,1.134659248,0.98705643,-0.284077467,2.121715678,1.077274412,1.038605555,0.095053035,2.115879966,1.077274412,1.038605555,0.095053035,2.115879966,2.396682858,1.387095753,-0.162090124,3.78377861,3.917023329,0.990990574,-0.002912016,4.908013903,74.63030071,27.692055,102.3223557,0.726478742,0.147602818,0.147602818,0.038668857,0.038668857,1.009587105,2.926032756,7.902719867,8.285794979,8.137633308,8.214163309,10.88348065,12.221339,9.444603181,9.150687592,0.130880745,0.133541845,0.107094773,0.101666618,9.997874026,26.15753072,36.15540475,28.16984351,29.607778,22.9556827,52.5634607,1545.6,97.11317474,92.6038647,98.79738944,8.58470717,6.997955417,16.38844112,14.90536058,7.673769327,6.409213527,73.69558794,71.34888799,97.0234484,7.145381233,7.145646245,3016.940929,2542.848284,18.34927139,18.98829885,15.43442385,15.43344087,
1548.8,490,5,1.19776889,1.217066554,-0.302407571,2.414835444,1.19776889,1.217066554,-0.302407571,2.414835444,1.302134992,1.305424172,0.039351828,2.607559163,1.302134992,1.305424172,0.039351828,2.607559163,2.594126107,1.469215351,-0.11375929,4.063341458,4.287024063,1.106640095,-0.016413101,5.393664158,73.61387135,28.67195094,102.2858223,0.717230516,-0.019297664,-0.019297664,-0.00328918,-0.00328918,1.124910755,3.180383968,7.849424263,8.2962079,8.162206218,8.254052942,10.8578172,12.30101266,9.495098521,9.208911049,0.132318135,0.134078166,0.107091148,0.101360762,9.620610959,26.48609407,36.10670503,27.22266622,29.23051493,23.28424604,52.51476097,1548.8,97.15027654,91.75466738,98.54535403,8.699287138,7.04262501,16.42874029,14.87414921,7.661450132,6.413108033,73.40585084,69.80758923,97.32129142,7.104812344,7.104469469,2939.856816,2490.790261,18.81965417,19.43276041,15.44245373,15.44178612,
1552,491,5,1.047528815,1.06027526,-0.250204468,2.107804076,1.047528815,1.06027526,-0.250204468,2.107804076,1.215564853,1.417746579,-0.042164956,2.633311432,1.215564853,1.417746579,-0.042164956,2.633311432,2.384523716,1.434560157,-0.088603853,3.819083873,4.033392174,1.107174548,0.00368368,5.140566723,73.78341136,28.02560293,101.8090143,0.721772241,-0.012746445,-0.012746445,-0.202181727,-0.202181727,0.949963559,2.926217626,7.910914605,8.219649785,8.188882722,8.362460983,10.98812479,12.21275438,9.540010771,9.337208878,0.131797061,0.13558476,0.106963479,0.100172381,9.284314998,26.61925186,35.90356686,26.52527757,28.89421897,23.41740384,52.3116228,1552,98.04456799,94.15405992,98.50545041,8.771951012,6.997796858,16.45751569,14.91691743,7.673792272,6.41051426,73.73143327,69.54511484,97.54600363,7.056502223,7.056329236,2889.572808,2552.528889,19.32083447,19.9601579,15.50250057,15.50295607,
1555.2,492,5,0.742821645,0.872681666,-0.1937567,1.615503311,0.742821645,0.872681666,-0.1937567,1.615503311,0.921719196,1.422447674,-0.079871636,2.34416687,0.921719196,1.422447674,-0.079871636,2.34416687,2.0166915,1.371961516,-0.07545213,3.388653017,3.538595343,1.149505324,-0.016520514,4.688100668,73.80474657,27.4615008,101.2662474,0.725613124,-0.12986002,-0.12986002,-0.500728478,-0.500728478,0.644729984,2.389090019,8.032974657,8.200710932,8.16782629,8.383931638,11.18680639,12.15729098,9.526800138,9.377708408,0.130063702,0.135567656,0.10728499,0.100133867,9.617618532,26.31405787,35.9316764,27.36402142,29.2275225,23.11220985,52.33973235,1555.2,98.6649111,99.57707021,98.61102325,8.71038948,6.988169673,16.42261343,14.91380155,7.701697573,6.418601866,75.04847978,70.01263148,97.68312228,7.085314735,7.085479378,2839.825606,2614.736943,20.08304061,20.80631431,15.74504557,15.74544218,
1558.4,493,5,0.436777401,0.936351085,-0.207558293,1.373128487,0.436777401,0.936351085,-0.207558293,1.373128487,0.612265609,1.366977437,-0.04929656,1.979243046,0.612265609,1.366977437,-0.04929656,1.979243046,1.732313041,1.347626805,-0.077655285,3.079939846,3.193142569,1.212299596,-0.084612689,4.405442165,72.99338138,28.11050459,101.103886,0.719706234,-0.499573684,-0.499573684,-0.754711829,-0.754711829,0.384686236,1.980842973,8.122521452,8.226087786,8.094400416,8.256895317,11.31869616,12.16739455,9.463829659,9.247030097,0.128679269,0.134859015,0.108349007,0.101810275,10.5580231,25.86894832,36.42697141,29.34337798,30.16792707,22.66710029,52.83502736,1558.4,98.49987937,102.5987584,98.68483982,8.5369122,7.01935458,16.34337502,14.79592567,7.721001535,6.421293067,75.69113838,70.639444,97.80655266,7.196023217,7.196130456,2750.32953,2579.307902,20.84147809,21.63172678,15.92350529,15.92330259,
1561.6,494,5,0.287489419,1.112568778,-0.292038933,1.400058197,0.287489419,1.112568778,-0.292038933,1.400058197,0.371259541,1.288629262,-0.000641693,1.659888803,0.371259541,1.288629262,-0.000641693,1.659888803,1.570961775,1.383431074,-0.120068583,2.954392848,3.010983639,1.1291776,-0.10417603,4.140161239,72.319333,28.75851847,101.0778515,0.714152587,-0.825079359,-0.825079359,-0.917369721,-0.917369721,0.187530701,1.881806039,8.233782513,8.15856265,8.029559454,8.107474441,11.45125286,12.09192093,9.420363146,9.047113493,0.126769514,0.136286354,0.109510251,0.103234682,11.50470723,25.52807945,37.03278668,31.22962088,31.1146112,22.32623143,53.44084263,1561.6,98.32748794,99.62646705,98.73275817,8.387260019,7.011996159,16.29047001,14.64911461,7.711430812,6.409067218,74.24550098,71.17673566,97.86548656,7.314851,7.314774249,2648.169467,2451.276548,21.25811634,22.11943184,15.76177759,15.76154848,
1564.8,495,6,0.345853416,1.132472658,-0.345793085,1.478326075,0.345853416,1.132472658,-0.345793085,1.478326075,0.290039736,1.280619291,0.000899566,1.570659026,0.290039736,1.280619291,0.000899566,1.570659026,1.554553001,1.454648283,-0.178896465,3.009201285,2.961243836,0.917957698,-0.028282533,3.879201534,72.5626929,28.38883725,100.9515302,0.717120829,-0.786619242,-0.786619242,-0.990579555,-0.990579555,0.099904718,2.043286137,8.380477104,8.050785297,8.001831779,8.080928615,11.60629316,11.98759372,9.410874397,8.947840967,0.124026059,0.138713258,0.110204351,0.102741066,11.90887386,25.27892133,37.18779519,32.13975286,31.51877783,22.0770733,53.59585114,1564.8,98.59955429,94.58142131,98.86415804,8.351661429,6.93954279,16.28043124,14.58688562,7.677092817,6.383253818,71.97632751,71.37797422,97.77553151,7.378618854,7.378554799,2552.713799,2368.063317,21.50722453,22.44077227,15.39010676,15.39019191,
1568,496,6,0.516943423,1.015412277,-0.287983113,1.532355699,0.516943423,1.015412277,-0.287983113,1.532355699,0.494942904,1.396358667,-0.050585305,1.891301571,0.494942904,1.396358667,-0.050585305,1.891301571,1.752246026,1.511201791,-0.183619041,3.263447818,3.167871342,0.809965297,0.063994407,3.977836639,73.0110848,27.97298538,100.9840702,0.720503492,-0.498468854,-0.498468854,-0.901415763,-0.901415763,0.241044235,2.357906044,8.392420492,8.108434288,7.991391956,8.176637461,11.58728799,12.09236555,9.386400109,9.013005335,0.12343674,0.138000175,0.110276746,0.101089645,11.49740112,25.24696259,36.7443637,31.49671088,31.10730509,22.04511456,53.15241965,1568,98.90231917,93.70115825,99.01371696,8.390222832,6.865064484,16.25412921,14.61002833,7.64237269,6.343494545,70.85341767,70.91797902,97.65082911,7.381417133,7.381451588,2453.433361,2463.915765,22.08818781,22.93255357,15.19030316,15.19043245,
