time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,O2 - INSP ,O2 - ET ,end challenge
841.6,386,15,-0.251296695,-0.136941598,0.239363099,-0.388238294,-0.251296695,-0.136941598,0.239363099,-0.388238294,-0.219586415,-0.457115988,0.142364314,-0.676702403,-0.219586415,-0.457115988,0.142364314,-0.676702403,-0.512864334,-0.842727574,0.150729673,-1.355591908,-0.516262099,-0.57533475,0.009486756,-1.091596849,64.61156141,40.94311261,105.554674,0.616328304,-0.114355097,-0.114355097,0.237529573,0.237529573,0.32986324,0.059072651,8.492900682,8.350451166,7.761939829,7.977107632,10.61256989,10.44919127,9.570731604,9.672143382,0.110346646,0.112422906,0.119096532,0.114048359,15.13124551,19.17989306,34.31113856,47.43705278,30.4751234,17.06121476,47.53633816,841.6,68.7309325,69.78545971,101.030158,5.743114605,1.203229525,18.51373583,15.53530266,5.309513278,1.739280378,76.66438041,99.90257764,5.51139017,1.683550074,1744.588324,1951.729385,15.7881862,19.05919992,14.99502656,
844.8,387,15,-0.396050163,-0.149970956,0.20932337,-0.546021119,-0.396050163,-0.149970956,0.20932337,-0.546021119,-0.438305483,-0.524566631,0.17045072,-0.962872114,-0.438305483,-0.524566631,0.17045072,-0.962872114,-0.718825214,-0.900863171,0.155753067,-1.619688384,-0.849066189,-0.525476022,0.008644955,-1.374542211,64.81643099,40.1860731,105.0025041,0.619998197,-0.246079208,-0.246079208,0.086261148,0.086261148,0.182037957,-0.323590166,8.591764219,8.280017095,7.876970786,8.106637934,10.73765982,10.38189532,9.720538442,9.837674575,0.109118606,0.113622435,0.117510999,0.112329455,14.50593187,19.22056205,33.72649391,46.69409714,29.84980976,17.10188375,46.95169351,844.8,66.47622743,67.70321438,101.1832617,5.744930336,1.211840605,18.52980259,15.53821268,5.304465977,1.75163367,78.19859593,99.9013931,5.492012367,1.675368603,1858.153824,1850.069848,15.35564716,18.99546661,14.99583291,
848,388,15,-0.460605968,-0.289826301,0.230824426,-0.750432269,-0.460605968,-0.289826301,0.230824426,-0.750432269,-0.607458283,-0.565109264,0.176226636,-1.172567548,-0.607458283,-0.565109264,0.176226636,-1.172567548,-0.974330083,-1.014694698,0.177851467,-1.989024781,-1.249971606,-0.64510415,0.040116137,-1.895075757,66.20623209,39.79892012,106.0051522,0.625630548,-0.170779667,-0.170779667,-0.042349019,-0.042349019,0.040364616,-0.604867456,8.652834962,8.109217226,8.05000649,8.14351138,10.82061857,10.17261446,9.940030909,9.85067668,0.108432332,0.116034181,0.115097603,0.111444644,13.8959932,19.40583992,33.30183312,45.78435068,29.23987109,17.28716163,46.52703272,848,65.83142155,70.21584123,101.1597788,5.735220649,1.223225249,18.58847046,15.54328791,5.312004211,1.706815945,81.18814275,99.77795445,5.430524224,1.698949652,1983.089076,1838.024014,15.11062779,18.98396079,15.00220633,
851.2,389,15,-0.344236419,-0.386681286,0.310009992,-0.730917705,-0.344236419,-0.386681286,0.310009992,-0.730917705,-0.456490469,-0.515255064,0.158541757,-0.971745533,-0.456490469,-0.515255064,0.158541757,-0.971745533,-0.910396556,-1.013455415,0.165984701,-1.923851971,-1.268477435,-0.796575564,0.074393541,-2.065053,67.55466602,40.89804242,108.4527084,0.625218747,0.042444868,0.042444868,0.058764596,0.058764596,0.103058859,-0.471901871,8.624202584,8.032469586,8.095325623,8.012610195,10.80462752,10.06544842,9.99980663,9.673258185,0.108995859,0.116979472,0.114523203,0.113048216,14.16476573,19.47025051,33.63501624,46.0128692,29.50864362,17.35157221,46.86021583,851.2,65.99187934,71.65370542,101.0289667,5.72331537,1.238178785,18.698771,15.53436171,5.313800625,1.590335335,81.66999496,99.64335353,5.368401393,1.748921405,2095.448046,1924.145224,15.16883917,18.97642909,15.00245419,
854.4,390,15,-0.235002612,-0.345061469,0.369783093,-0.580064081,-0.235002612,-0.345061469,0.369783093,-0.580064081,-0.196623949,-0.430124677,0.135416978,-0.626748626,-0.196623949,-0.430124677,0.135416978,-0.626748626,-0.657972283,-0.920969118,0.133173437,-1.578941401,-0.994611339,-0.792051298,0.064517141,-1.786662637,67.45798522,42.40412911,109.8621143,0.619015126,0.110058857,0.110058857,0.233500728,0.233500728,0.262996835,-0.20256004,8.592618207,8.114144306,7.988774877,7.846899422,10.79017769,10.14476677,9.853915556,9.487616476,0.109624911,0.115582327,0.115887718,0.115539624,15.04697432,19.25337095,34.30034527,47.28909348,30.39085221,17.13469265,47.52554486,854.4,66.14240278,69.28577753,100.9878735,5.719514064,1.253290428,18.78759671,15.49658997,5.311717578,1.467932588,80.11945061,99.60499552,5.315188327,1.717993855,2156.376979,2025.815372,15.31256348,18.97964715,14.99912057,
857.6,391,15,-0.310853513,-0.294864648,0.373553057,-0.605718162,-0.310853513,-0.294864648,0.373553057,-0.605718162,-0.176325124,-0.368678997,0.119533891,-0.545004121,-0.176325124,-0.368678997,0.119533891,-0.545004121,-0.575514879,-0.891385009,0.135036358,-1.466899888,-0.84110167,-0.640836189,0.028048792,-1.481937859,66.14256823,42.48337508,108.6259433,0.614978895,-0.015988865,-0.015988865,0.192353872,0.192353872,0.31587013,-0.20026548,8.629765115,8.20891096,7.86995052,7.825000584,10.84724224,10.23672669,9.657634743,9.464143395,0.109242662,0.113944813,0.116965332,0.115901598,15.39573154,19.00660516,34.4023367,48.00619925,30.73960943,16.88792686,47.62753629,857.6,66.09471637,66.51033202,101.0580998,5.716499444,1.258180818,18.7754154,15.45789787,5.307902423,1.425219196,79.72504219,99.66348254,5.286625501,1.530852808,2114.727024,2099.345254,15.32132694,19.06060203,14.9985517,
860.8,392,15,-0.488647805,-0.368153695,0.356859791,-0.8568015,-0.488647805,-0.368153695,0.356859791,-0.8568015,-0.390215985,-0.326931272,0.104742131,-0.717147257,-0.390215985,-0.326931272,0.104742131,-0.717147257,-0.709671151,-0.947131691,0.164052319,-1.656802842,-0.938815094,-0.526129512,0.020405132,-1.464944605,64.94847163,41.09030906,106.0387807,0.617120529,-0.120494111,-0.120494111,-0.063284713,-0.063284713,0.23746054,-0.412685582,8.683384098,8.190399663,7.844733015,7.952402652,10.90846205,10.20958215,9.572066196,9.590040477,0.108518238,0.114148169,0.116640305,0.113808742,14.78169729,19.0641832,33.84588048,47.25493757,30.12557518,16.9455049,47.07108008,860.8,65.97362554,66.52976799,101.1050499,5.701819594,1.243910306,18.68722578,15.45664351,5.296335579,1.463998944,81.27743591,99.7453379,5.316180553,1.349344924,2000.019759,2160.025207,15.23343894,19.07857633,15.00021661,
864,393,15,-0.580793573,-0.488312754,0.3379543,-1.069106327,-0.580793573,-0.488312754,0.3379543,-1.069106327,-0.576784074,-0.325658776,0.091231846,-0.902442849,-0.576784074,-0.325658776,0.091231846,-0.902442849,-0.837057122,-0.968478544,0.155228416,-1.805535667,-1.080534224,-0.568636326,0.049899459,-1.649170551,64.61416731,39.68919493,104.3033622,0.621739211,-0.092480819,-0.092480819,-0.251125298,-0.251125298,0.131421422,-0.511897898,8.678423285,8.117906039,7.901747528,8.078960762,10.90300521,10.15735821,9.638961744,9.740154645,0.108624323,0.115602992,0.115772594,0.111992435,14.00259697,19.36011625,33.36271322,46.00919846,29.34647486,17.24143795,46.58791281,864,65.98721274,67.83503173,101.0517045,5.677327003,1.214197176,18.61937367,15.49223904,5.276713454,1.513906957,81.37361711,99.79120126,5.38992893,1.428467606,1946.425206,2221.41477,15.17662705,18.76194386,15.00089269,
867.2,394,16,-0.567722247,-0.508600006,0.30264314,-1.076322252,-0.567722247,-0.508600006,0.30264314,-1.076322252,-0.613388049,-0.419139406,0.102680733,-1.032527454,-0.613388049,-0.419139406,0.102680733,-1.032527454,-0.838390685,-0.897755612,0.098266356,-1.736146298,-1.100994755,-0.674917411,0.07294029,-1.775912166,64.64070132,39.13747561,103.7781769,0.624034367,-0.059122241,-0.059122241,-0.194248643,-0.194248643,0.059364927,-0.426077344,8.647070016,8.112641077,7.992455725,8.100963372,10.8828445,10.20234402,9.796178019,9.82409608,0.109239605,0.116266601,0.11502019,0.11233169,13.83840943,19.51082765,33.34923708,45.6258959,29.18228732,17.39214935,46.57443667,867.2,66.35392755,68.0388891,100.9473523,5.659141867,1.185294208,18.61550174,15.53141721,5.259657423,1.531055389,77.72299365,99.79472941,5.421642466,1.738875507,2040.075213,2269.265347,15.14804503,18.19281318,15.00019716,
870.4,395,16,-0.596194323,-0.421389655,0.270227982,-1.017583979,-0.596194323,-0.421389655,0.270227982,-1.017583979,-0.604675332,-0.568934551,0.156205981,-1.173609883,-0.604675332,-0.568934551,0.156205981,-1.173609883,-0.781563544,-0.797629039,0.062561178,-1.579192583,-1.027687902,-0.655524446,0.061212535,-1.683212348,64.01082647,39.16805695,103.1788834,0.622106026,-0.174804668,-0.174804668,-0.035740781,-0.035740781,0.016065496,-0.372163456,8.654767475,8.178940025,8.076493118,8.056711708,10.90349852,10.29829886,9.932405843,9.826521514,0.109259728,0.115477272,0.114210249,0.113609909,14.08297487,19.36206146,33.44503633,46.07337987,29.42685276,17.24338316,46.67023592,870.4,67.12175611,68.50179132,100.866319,5.660835335,1.174054567,18.63748357,15.55763554,5.253907738,1.531354165,75.04371505,99.78969401,5.35117286,1.955980426,2177.547238,2266.273743,15.07575544,17.89078209,14.99938687,
873.6,396,16,-0.759209243,-0.318348961,0.275186805,-1.077558205,-0.759209243,-0.318348961,0.275186805,-1.077558205,-0.685537778,-0.64716004,0.224976141,-1.332697818,-0.685537778,-0.64716004,0.224976141,-1.332697818,-0.773578967,-0.73662071,0.092274081,-1.510199678,-0.964986807,-0.4878842,0.031605472,-1.452871007,62.41876552,39.43669779,101.8554633,0.616332667,-0.440860282,-0.440860282,-0.038377739,-0.038377739,-0.036958257,-0.477102607,8.666887114,8.229267837,8.105223934,8.016404536,10.89492339,10.33613789,9.960509759,9.759584194,0.10886861,0.114473966,0.113712898,0.113992753,14.17335005,19.18760165,33.3609517,46.38815395,29.51722794,17.06892335,46.58615129,873.6,67.9061795,71.62080742,100.8428852,5.681386738,1.184660416,18.64470953,15.58858188,5.256567127,1.537053835,80.24813284,99.80721921,5.24012974,1.880915268,2172.932289,2175.379409,14.9584002,18.18657915,14.99938033,
876.8,397,16,-0.959512692,-0.263354571,0.294260581,-1.222867263,-0.959512692,-0.263354571,0.294260581,-1.222867263,-0.866098389,-0.605137278,0.251185247,-1.471235666,-0.866098389,-0.605137278,0.251185247,-1.471235666,-0.874981525,-0.724050557,0.138712313,-1.599032082,-1.008279683,-0.370207707,0.010058191,-1.378487391,60.97210886,39.80640842,100.7785173,0.610503695,-0.696158121,-0.696158121,-0.260961111,-0.260961111,-0.150930968,-0.638071976,8.623056512,8.22363038,8.056567465,7.970987387,10.80609399,10.31851523,9.891196047,9.632405487,0.109080368,0.114427961,0.11429509,0.113805758,14.14359205,19.22926302,33.37285507,46.31521554,29.48746994,17.11058473,46.59805467,876.8,67.80933454,75.34448524,100.8876734,5.710907807,1.202318685,18.64188306,15.62909019,5.258469292,1.542602219,90.67288278,99.82392331,5.205728957,1.663609199,2004.715812,2018.453389,14.84991889,18.76601322,15.00048478,
880,398,16,-1.01340926,-0.272468529,0.272175985,-1.28587779,-1.01340926,-0.272468529,0.272175985,-1.28587779,-1.034317836,-0.521752697,0.206344983,-1.556070533,-1.034317836,-0.521752697,0.206344983,-1.556070533,-1.050916689,-0.737916572,0.132174049,-1.788833261,-1.166252591,-0.442288545,-0.004462958,-1.608541137,61.12809724,39.87882027,101.0069175,0.610654433,-0.740940731,-0.740940731,-0.512565139,-0.512565139,-0.313000116,-0.723964046,8.572014957,8.201347761,7.982081858,7.892426564,10.74551998,10.32026239,9.817043549,9.488095856,0.109740397,0.115076121,0.115563519,0.114322253,14.3600295,19.34421457,33.70424407,46.44324129,29.70390739,17.22553628,46.92944366,880,66.13950089,74.72613035,100.9743219,5.743307549,1.199319644,18.64591381,15.63182243,5.256413298,1.538864766,94.63156013,99.77804683,5.267425751,1.536429936,1863.006957,1897.403797,14.78536967,19.08867538,15.00127789,
883.2,399,16,-0.890537304,-0.30786735,0.200921175,-1.198404654,-0.890537304,-0.30786735,0.200921175,-1.198404654,-1.100009833,-0.469651322,0.129161001,-1.569661155,-1.100009833,-0.469651322,0.129161001,-1.569661155,-1.185287804,-0.755989136,0.07949966,-1.94127694,-1.320607869,-0.57422805,-0.027689314,-1.894835919,62.62590435,39.31017022,101.9360746,0.617489602,-0.582669954,-0.582669954,-0.63035851,-0.63035851,-0.429298668,-0.746379818,8.58501735,8.199786397,7.958696777,7.846543005,10.79920915,10.35402827,9.813697373,9.448513677,0.109915229,0.115499101,0.116197988,0.11511877,14.64943592,19.34151014,33.99094606,46.79943843,29.99331381,17.22283184,47.21614566,883.2,63.73397992,69.42020312,101.0361621,5.777243346,1.156029033,18.65486709,15.54668596,5.258805788,1.531878254,87.24017581,99.6754309,5.323086623,1.520207377,1917.685096,1904.454766,14.76844451,19.0517333,14.99961397,
886.4,400,16,-0.773556718,-0.286834869,0.12511225,-1.060391587,-0.773556718,-0.286834869,0.12511225,-1.060391587,-1.111024629,-0.434028875,0.081313106,-1.545053504,-1.111024629,-0.434028875,0.081313106,-1.545053504,-1.213944941,-0.760154205,0.041761389,-1.974099146,-1.359600085,-0.568946268,-0.057035244,-1.928546353,63.53005246,38.52024251,102.050295,0.623505382,-0.486721848,-0.486721848,-0.676995753,-0.676995753,-0.453790735,-0.790653817,8.621987459,8.218908529,7.992930027,7.940440411,10.86816418,10.38112295,9.86674933,9.626422972,0.109647988,0.115262106,0.115846456,0.114511022,14.42140907,19.32817457,33.74958364,46.56743495,29.76528696,17.20949627,46.97478323,886.4,62.7435669,65.51971686,101.0625086,5.806559078,1.082811677,18.66718144,15.40402565,5.276310925,1.520325424,77.57684718,99.63006076,5.288847949,1.505813663,2103.29236,2010.308306,14.76700375,18.95986441,14.99753167,
889.6,401,16,-0.795477399,-0.203242087,0.096507322,-0.998719486,-0.795477399,-0.203242087,0.096507322,-0.998719486,-1.130881802,-0.369279042,0.072567969,-1.500160844,-1.130881802,-0.369279042,0.072567969,-1.500160844,-1.161569211,-0.730785696,0.041915263,-1.892354907,-1.276941368,-0.443971746,-0.074630922,-1.720913113,62.82602863,38.30520605,101.1312347,0.62236491,-0.592235313,-0.592235313,-0.76160276,-0.76160276,-0.430783515,-0.832969622,8.631853047,8.257971716,8.011310566,8.144459822,10.86946451,10.40839729,9.8848439,9.930815383,0.10941187,0.114472186,0.11554249,0.112293683,13.69575394,19.39836486,33.0941188,45.65838479,29.03963183,17.27968657,46.3193184,889.6,63.96188554,67.27334386,101.1159846,5.818369726,1.014806652,18.6967836,15.30143004,5.304965852,1.479911716,75.37778312,99.72808263,5.206906241,1.480338033,2188.135077,2075.959945,14.70877968,18.99144984,15.00012612,
892.8,402,16,-0.861339304,-0.175665728,0.129332129,-1.037005032,-0.861339304,-0.175665728,0.129332129,-1.037005032,-1.124485914,-0.273777748,0.064897073,-1.398263662,-1.124485914,-0.273777748,0.064897073,-1.398263662,-1.076661531,-0.666014044,0.051760321,-1.742675576,-1.12708914,-0.350144634,-0.082447134,-1.477233774,61.65220548,38.67130052,100.323506,0.617424597,-0.685673576,-0.685673576,-0.850708165,-0.850708165,-0.410647487,-0.776944506,8.665650807,8.312081979,7.964989879,8.272293794,10.89409045,10.46975191,9.809378396,10.08294322,0.108820916,0.113648686,0.115989304,0.110477341,13.2836117,19.36105991,32.6446716,45.25120413,28.62748959,17.24238161,45.8698712,892.8,65.51787737,70.20572561,101.1483149,5.805141523,0.977317603,18.7447233,15.29166583,5.32542736,1.396799025,78.79247738,99.89797769,5.182193587,1.508664063,2043.263059,1999.411592,14.55330196,19.02450357,15.00466816,
896,403,16,-0.881519658,-0.268127435,0.16972096,-1.149647093,-0.881519658,-0.268127435,0.16972096,-1.149647093,-1.132918331,-0.209951213,0.044523298,-1.342869544,-1.132918331,-0.209951213,0.044523298,-1.342869544,-1.081649239,-0.619434878,0.054483268,-1.701084117,-1.058159209,-0.340423036,-0.100465385,-1.398582244,61.33285304,38.67645065,100.0093037,0.61650044,-0.613392223,-0.613392223,-0.922967118,-0.922967118,-0.462214361,-0.717736173,8.738588127,8.338303664,7.918378721,8.20558559,10.97794269,10.53574561,9.731433019,9.952768647,0.107834874,0.11365723,0.116402873,0.11086141,13.61912538,19.15302464,32.77215002,45.91613994,28.96300327,17.03434634,45.99734962,896,65.97488504,67.31156618,100.9688389,5.776214053,0.963074522,18.78286776,15.31981169,5.325487408,1.304549966,80.58231087,100.0033656,5.248233339,1.543376734,1795.352845,1851.315485,14.35786568,18.97246647,15.00068742,
899.2,404,16,-0.968554316,-0.37160029,0.145972118,-1.340154606,-0.968554316,-0.37160029,0.145972118,-1.340154606,-1.318397112,-0.255830648,0.040361337,-1.57422776,-1.318397112,-0.255830648,0.040361337,-1.57422776,-1.325064236,-0.660309654,0.062484083,-1.985373891,-1.271172972,-0.371565467,-0.119049149,-1.642738439,61.59785368,37.72013103,99.31798471,0.621244971,-0.596954026,-0.596954026,-1.062566464,-1.062566464,-0.664754582,-0.899607505,8.737842513,8.302141594,7.975338383,8.053670303,10.96895583,10.54020156,9.809337342,9.751639785,0.107771689,0.114718739,0.115670112,0.112791875,14.07530622,19.09295283,33.16825905,46.51663879,29.41918411,16.97427453,46.39345864,899.2,66.75441458,60.16912049,100.5712088,5.754195231,0.951583084,18.79611058,15.30157235,5.315877288,1.252978632,79.31854852,100.0191809,5.344082891,1.44031441,1677.061609,1814.752012,14.19955082,18.97068212,14.99130604,
902.4,405,17,-1.199583606,-0.368193233,0.07549212,-1.567776839,-1.199583606,-0.368193233,0.07549212,-1.567776839,-1.636703354,-0.405657883,0.06563857,-2.042361237,-1.636703354,-0.405657883,0.06563857,-2.042361237,-1.707986043,-0.760100108,0.0786426,-2.468086151,-1.714231597,-0.417659126,-0.097411262,-2.131890722,61.54704769,36.48047625,98.02752394,0.626201138,-0.831390373,-0.831390373,-1.231045471,-1.231045471,-0.947885935,-1.296572471,8.624573207,8.24960284,8.119882796,8.011793969,10.81849881,10.4902028,10.02690582,9.751213346,0.109122279,0.115625818,0.114072348,0.113929627,13.88887662,19.34434059,33.23321722,45.97502268,29.23275451,17.2256623,46.45841681,902.4,68.82241611,57.08742523,100.277889,5.75913197,0.939054412,18.81695852,15.23795227,5.314549088,1.236328946,79.59401728,100.0115829,5.408475894,1.220709546,1744.694916,1936.930717,14.07859064,19.08286265,14.99709181,
905.6,406,17,-1.406353937,-0.297467709,0.052524621,-1.703821647,-1.406353937,-0.297467709,0.052524621,-1.703821647,-1.782369527,-0.5326915,0.088324286,-2.315061027,-1.782369527,-0.5326915,0.088324286,-2.315061027,-1.906283085,-0.799882567,0.08832348,-2.706165652,-2.021309778,-0.45994041,-0.033354361,-2.481250188,61.19616428,36.08296086,97.27912515,0.626818225,-1.108886228,-1.108886228,-1.249678027,-1.249678027,-1.106400517,-1.561369369,8.544696177,8.254871677,8.216651005,8.131877261,10.72620398,10.4643719,10.17150791,9.94893683,0.110201028,0.115182419,0.113000202,0.112831909,13.14992819,19.60052474,32.75045293,44.80165086,28.49380608,17.48184644,45.97565252,905.6,69.83615898,60.56041816,100.3338989,5.795129169,0.930440449,18.88354766,15.20624452,5.322599824,1.190645082,85.51805265,99.98371535,5.431799133,1.142948305,1814.799323,2009.082467,13.97565198,19.06465798,15.0159897,
908.8,407,17,-1.407292715,-0.264193548,0.10712733,-1.671486263,-1.407292715,-0.264193548,0.10712733,-1.671486263,-1.638272377,-0.498302113,0.072436402,-2.136574489,-1.638272377,-0.498302113,0.072436402,-2.136574489,-1.807924013,-0.743804508,0.092697097,-2.55172852,-1.971045277,-0.457492898,0.014063171,-2.428538174,61.16922158,36.67927982,97.8485014,0.62433191,-1.143099166,-1.143099166,-1.139970264,-1.139970264,-1.064119505,-1.513552379,8.588407634,8.303949761,8.184814786,8.29472294,10.80363768,10.49479997,10.1109915,10.13507475,0.109857844,0.114142544,0.113211856,0.110462908,12.4834511,19.63525575,32.11870685,44.00038342,27.82732899,17.51657746,45.34390644,908.8,68.11164012,64.27491016,100.5719748,5.85018433,0.907777707,18.99224992,15.24334038,5.327942898,1.08270538,95.59784911,99.87269518,5.408655246,1.355863903,1706.155275,1809.57493,13.91054228,18.6976641,15.00837413,
912,408,17,-1.275494731,-0.28078536,0.159600795,-1.556280091,-1.275494731,-0.28078536,0.159600795,-1.556280091,-1.456849763,-0.30631118,0.019300926,-1.763160943,-1.456849763,-0.30631118,0.019300926,-1.763160943,-1.660042805,-0.705659526,0.112712231,-2.36570233,-1.778555624,-0.414864711,0.007960599,-2.193420335,61.56463744,37.34326877,98.90790622,0.622823686,-0.994709371,-0.994709371,-1.150538582,-1.150538582,-0.954383279,-1.363690914,8.640142733,8.310242287,8.082524897,8.347367528,10.88318445,10.52188973,9.946480537,10.15640621,0.109347398,0.114269592,0.114213657,0.109317611,12.34849176,19.63194339,31.98043514,43.8506582,27.69236965,17.51326509,45.20563474,912,66.22419598,63.49526643,100.6990905,5.907406325,0.835686626,19.1335962,15.28302812,5.328814874,0.96357927,101.7775271,99.69965913,5.31760431,1.612318416,1464.044637,1404.732646,13.84908572,18.23020226,14.97044981,
915.2,409,17,-1.215264245,-0.29089758,0.141787081,-1.506161825,-1.215264245,-0.29089758,0.141787081,-1.506161825,-1.469926136,-0.124387724,-0.033369678,-1.59431386,-1.469926136,-0.124387724,-0.033369678,-1.59431386,-1.691334559,-0.765592963,0.149164491,-2.456927521,-1.764776611,-0.405845734,-0.006576551,-2.170622345,61.89651049,37.21006051,99.10657099,0.624406956,-0.924366665,-0.924366665,-1.345538411,-1.345538411,-0.925741596,-1.358930877,8.606353063,8.253052699,8.008296355,8.240371076,10.83668281,10.49399712,9.843723839,10.0252694,0.109743135,0.115561014,0.115122747,0.110835249,12.86051616,19.68130935,32.54182551,44.37516728,28.20439405,17.56263106,45.7670251,915.2,67.06513963,61.03176697,100.687924,5.955578591,0.712052003,19.33001241,15.22417648,5.339087326,0.895327114,96.52200964,99.5982547,5.183277827,1.547589851,1268.186549,1053.953621,13.66922251,18.15784855,14.97871904,
918.4,410,17,-1.285997227,-0.276163713,0.086353992,-1.562160941,-1.285997227,-0.276163713,0.086353992,-1.562160941,-1.610594944,-0.122956068,-0.036443179,-1.733551012,-1.610594944,-0.122956068,-0.036443179,-1.733551012,-1.834695388,-0.824441346,0.16576997,-2.659136735,-1.946459589,-0.457588717,0.023389152,-2.404048305,61.88612223,36.38180596,98.26792819,0.627850331,-1.009833514,-1.009833514,-1.487638876,-1.487638876,-1.010254042,-1.488870872,8.578169412,8.219896784,8.003228254,8.079304931,10.78945821,10.4544863,9.850668835,9.873455643,0.109976648,0.116038814,0.115336696,0.113534228,13.66788504,19.55174756,33.2196326,45.48363008,29.01176293,17.43306927,46.4448322,918.4,69.52090504,61.0011862,100.673066,5.98926865,0.592102803,19.57236003,15.04162909,5.365841921,0.85559467,82.88018704,99.65249611,5.096569767,1.159160979,1175.63592,872.3863443,13.31714533,18.60976474,15.05974226,
921.6,411,17,-1.367858296,-0.25326265,0.057248658,-1.621120946,-1.367858296,-0.25326265,0.057248658,-1.621120946,-1.711594288,-0.292619264,0.028816881,-2.004213552,-1.711594288,-0.292619264,0.028816881,-2.004213552,-1.901908184,-0.749159246,0.129834208,-2.65106743,-2.105784885,-0.470813367,0.062186082,-2.576598252,61.80256426,35.69080665,97.49337091,0.630522306,-1.114595646,-1.114595646,-1.418975024,-1.418975024,-1.152748938,-1.634971519,8.624720451,8.264796169,8.053012836,8.030321005,10.84159394,10.46309536,9.91641795,9.83994081,0.109310236,0.114868964,0.114685601,0.114437175,13.94761327,19.27629661,33.22390987,46.18285116,29.29149116,17.15761831,46.44910947,921.6,71.10883458,62.64256045,100.6690192,6.003582352,0.539187684,19.76767645,14.81179263,5.393002121,0.771542655,72.16383483,99.78999808,5.131748006,0.773186905,1072.683505,766.1917864,12.8745,19.24568087,15.05537679,
924.8,412,17,-1.344996803,-0.214574619,0.05400577,-1.559571422,-1.344996803,-0.214574619,0.05400577,-1.559571422,-1.73383341,-0.460362073,0.118209842,-2.194195482,-1.73383341,-0.460362073,0.118209842,-2.194195482,-1.842361162,-0.580990476,0.057203494,-2.423351638,-2.107109142,-0.349432432,0.033499656,-2.456541574,61.99840738,35.70189941,97.70030679,0.631117796,-1.130422185,-1.130422185,-1.273471337,-1.273471337,-1.261370685,-1.757676709,8.633364718,8.296861438,8.111565869,8.138597097,10.85513307,10.46857543,9.976096605,9.942655114,0.109245465,0.114061446,0.113727401,0.112584486,13.19850476,19.35631514,32.5548199,45.23231846,28.54238265,17.23763684,45.78001949,924.8,71.83230536,62.91953254,100.6013606,5.996528941,0.560442945,19.83596106,14.62926102,5.398978736,0.634688726,70.44543324,99.87896919,5.271146827,0.594926695,883.8540563,662.8561932,12.39671915,19.71329711,14.78445763,
928,413,17,-1.234977479,-0.154964723,0.044071459,-1.389942202,-1.234977479,-0.154964723,0.044071459,-1.389942202,-1.704722574,-0.484576447,0.160456428,-2.189299021,-1.704722574,-0.484576447,0.160456428,-2.189299021,-1.726319222,-0.473487044,0.002298457,-2.199806266,-1.975465574,-0.172000863,-0.04937461,-2.147466437,62.29335453,36.19210057,98.4854551,0.630010753,-1.080012757,-1.080012757,-1.220146126,-1.220146126,-1.252832178,-1.80346471,8.520210061,8.213574112,8.118767489,8.279661819,10.71808543,10.38207541,9.981271252,10.06722528,0.110784237,0.115499306,0.113597955,0.110129042,12.08410342,19.94394721,32.02805063,43.19561881,27.42798131,17.82526892,45.25325023,928,72.92858139,61.41899862,100.4916627,5.977118681,0.608904732,19.82039383,14.52267758,5.3852894,0.519626506,73.51215838,99.8646895,5.423670123,0.538462177,704.3706377,612.3356118,11.82928158,19.93842999,14.3357052,
