time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
1331.2,420,0,2.493950889,1.723883586,0.210106866,4.217834475,2.519962231,1.724234008,0.215282491,4.24419624,3.374009779,1.752252816,0.076084369,5.126262595,3.41215672,1.75379754,0.080486066,5.16595426,3.920149052,1.494641565,-0.250604898,5.414790617,3.528581656,2.884109683,-0.056892847,6.412691339,76.69276141,38.80667696,115.4994384,0.663998527,0.770067303,0.795728223,1.621756963,1.65835918,2.425507487,0.644471973,7.167136741,7.395968166,6.941943994,5.855647582,8.361180457,7.247695748,6.35650921,6.655117857,0.122090565,0.099418668,0.098939149,0.14554727,26.33646951,17.79010082,44.12657033,59.84700709,-0.565554882,1.95742147,1.391866587,1334.4,67.02244218,92.14264322,97.62010739,5.340763608,0.025820496,20.83479253,10.70120543,5.270950899,0.009076941,56.89207027,54.88625249,93.98961857,5.402701023,4.48714E-06,624.8911893,541.2924989,3.72704805,4.296689783,20.99999744,10.02098792,
1334.4,421,0,2.275603331,1.620965872,0.246851271,3.896569202,2.291035196,1.617190724,0.250104143,3.90822592,3.07973482,1.673748019,0.077089613,4.753482839,3.102987217,1.671037972,0.080350184,4.774025189,3.44034483,1.394589886,-0.220420059,4.834934716,3.090260929,2.896023114,-0.113242705,5.986284043,76.9764121,38.85091918,115.8273313,0.664581284,0.654637459,0.673844472,1.405986801,1.431949245,2.045754944,0.194237815,7.203154059,7.399452768,6.916378888,5.7612551,8.403879103,7.247300534,6.339674287,6.543224862,0.121451465,0.09929821,0.099401362,0.147917565,27.25838387,17.47902594,44.73740981,61.02859451,0.356359477,1.646346594,2.002706071,1337.6,65.73206345,89.50317281,97.73188131,5.321915649,0.027870316,20.93103465,10.80805931,5.270482684,0.008987423,54.05290728,54.30233909,94.06750433,5.376635715,2.87962E-06,585.8941401,534.3528682,3.768781497,4.290649077,20.99999889,9.928704718,
1337.6,422,0,2.257109501,1.528729076,0.262843399,3.785838577,2.253171297,1.518057979,0.263457391,3.771229276,2.996630813,1.686129929,0.030211114,4.682760742,2.993139017,1.675192194,0.032191283,4.668331211,3.119722821,1.216704583,-0.168433765,4.336427403,2.749309635,2.711327941,-0.050931523,5.460637576,78.23497243,38.40887825,116.6438507,0.670803744,0.728380425,0.735113318,1.310500883,1.317946823,1.903018238,0.037981694,7.146154968,7.362361487,6.878875859,5.71664167,8.314698338,7.217653022,6.348767894,6.502535486,0.122120577,0.099865695,0.100625367,0.149389075,27.78142115,17.51654903,45.29797017,61.39058261,0.879396755,1.683869679,2.563266434,1340.8,65.94268943,87.92484537,97.79582534,5.321636158,0.01910177,20.93431199,10.80373591,5.275864141,0.008851588,55.07707057,53.81834729,94.03287095,5.329130211,-7.96562E-06,563.823172,541.7582119,3.80405339,4.300750898,21.00000464,9.94607852,
1340.8,423,0,2.412170596,1.49591833,0.26123197,3.908088926,2.406657513,1.48486309,0.261881625,3.891520604,3.146570456,1.689860117,0.006765702,4.836430573,3.140844544,1.678227868,0.008890167,4.819072412,3.252751199,1.107501318,-0.145580257,4.360252517,2.901172096,2.499363502,0.046708951,5.400535598,78.73410744,38.15024248,116.8843499,0.673754408,0.916252267,0.921794423,1.456710339,1.462616675,2.145249881,0.401808594,7.0135182,7.329789903,6.879152624,5.741577739,8.109918938,7.194644422,6.37951681,6.527207656,0.123684114,0.100426474,0.101103591,0.148735894,27.3537095,17.88767433,45.24138382,60.50652237,0.451685106,2.054994979,2.506680085,1344,66.66788466,89.53013261,97.78276964,5.319348065,0.002310212,20.84148525,10.79774768,5.270425377,0.008998836,58.70614312,53.16165439,94.03427609,5.291924248,-6.89398E-06,592.2715672,583.671597,3.806746237,4.309766525,21.00000294,10.25991772,
1344,424,0,2.508712808,1.52760593,0.24687581,4.036318738,2.510125513,1.518509604,0.24864501,4.028635116,3.250908915,1.614381011,0.04129813,4.865289926,3.254819799,1.60661154,0.043561969,4.86143134,3.506657805,1.106179301,-0.156573195,4.612837106,3.228120964,2.412881273,0.07284022,5.641002238,77.99476096,38.3645948,116.3593558,0.67036816,0.981106878,0.991615909,1.636527904,1.648208259,2.400478504,0.815239691,6.92332365,7.305875256,6.891799061,5.775012595,7.969753598,7.166186023,6.38171419,6.546498662,0.124697508,0.100695009,0.100776244,0.147405298,26.6819787,18.20082748,44.88280618,59.53076423,-0.220045695,2.368148132,2.148102438,1347.2,65.63799018,91.12519024,97.83647258,5.30884003,-0.008241752,20.7401857,10.88118917,5.256675167,0.009287172,60.4844946,53.19943057,94.13933669,5.28760576,1.38179E-05,610.5175431,600.0000658,3.800013254,4.301226351,20.99999176,10.74101709,
1347.2,425,0,2.502569808,1.572439069,0.215199258,4.075008877,2.490551304,1.558116917,0.215708664,4.048668221,3.192201202,1.538065078,0.08429601,4.730266279,3.179414712,1.526171803,0.085068479,4.705586514,3.545686007,1.129055498,-0.176530512,4.674741505,3.288917332,2.419052303,0.036159617,5.707969634,77.36575546,38.45704531,115.8228008,0.667987617,0.930130738,0.932434386,1.654136124,1.653242909,2.41663051,0.869865029,6.969800325,7.259800945,6.864120683,5.783199409,8.035306706,7.101209,6.3298053,6.555339463,0.124039685,0.101064864,0.100771118,0.147049796,26.66746691,18.1459573,44.81342421,59.63560802,-0.234557482,2.31327795,2.078720468,1350.4,63.43439661,89.43945525,98.04229323,5.293682401,0.00083149,20.70019546,11.01535567,5.249715602,0.009040057,58.83264369,55.01383923,94.31379016,5.305982781,1.55514E-05,579.151785,552.5310426,3.821447409,4.283763569,20.99999294,11.05257446,
1350.4,426,0,2.558754925,1.547138806,0.186327299,4.105893731,2.514436549,1.523087009,0.183520673,4.037523557,3.160714486,1.536761306,0.081904187,4.697475792,3.107086858,1.512117989,0.080828263,4.619204847,3.529302302,1.090125536,-0.193371872,4.619427837,3.220906828,2.424929486,0.004856182,5.645836313,77.65516367,37.96250072,115.6176644,0.671644719,1.011616119,0.99134954,1.62395318,1.594968869,2.439176766,0.795977342,7.116385951,7.209459742,6.807632119,5.77163199,8.228436011,7.030773924,6.262057041,6.567911054,0.121870279,0.101472999,0.101350521,0.14784373,27.38037917,17.72880828,45.10918745,60.823796,0.478354782,1.896128933,2.374483716,1353.6,62.90369824,86.75030732,98.27482448,5.280208849,0.021333501,20.70932463,11.11116231,5.253233048,0.008395582,57.00335615,57.76776537,94.5276793,5.314126134,-2.33177E-05,554.0727706,497.722273,3.874776758,4.293975167,21.00001431,11.07024891,
1353.6,427,0,2.710410169,1.431284093,0.192076365,4.141694262,2.638767716,1.401560104,0.18610069,4.040327821,3.286004307,1.520956162,0.053822362,4.806960469,3.197687134,1.486445047,0.051761661,4.684132181,3.684817203,0.979370808,-0.208551101,4.664188011,3.373420303,2.417129004,-0.011261311,5.790549307,77.96216064,37.27795698,115.2401176,0.676444351,1.279126076,1.237207612,1.765048145,1.711242086,2.705446395,0.9562913,7.228527311,7.197986264,6.763363622,5.739015316,8.33587281,7.001212631,6.207366141,6.541909137,0.119650753,0.101373794,0.101773246,0.148956507,28.18251194,17.23767264,45.42018459,62.14099282,1.280487552,1.404993298,2.68548085,1356.8,64.64380289,87.76230872,98.36098559,5.282188739,0.020735136,20.71911864,11.15421007,5.252488092,0.008997014,58.53472942,59.15384835,94.76997231,5.286966393,-3.36553E-05,596.4602533,509.1889049,3.934214821,4.354503269,21.00001596,10.9813302,
1356.8,428,0,2.714391348,1.319668224,0.216304087,4.034059572,2.627623219,1.287029978,0.207522308,3.914653197,3.317651059,1.360637189,0.057353889,4.678288247,3.208806183,1.324996424,0.053544444,4.533802607,3.707171775,0.85995708,-0.222015895,4.567128855,3.482203567,2.382415038,-0.032359316,5.864618606,77.51587288,36.96754011,114.483413,0.676902652,1.394723124,1.340593241,1.95701387,1.883809759,2.847214695,1.099788529,7.202209011,7.204894796,6.728416794,5.693927429,8.24691132,6.989825669,6.145294276,6.458554517,0.119252259,0.101005198,0.101820738,0.14943193,28.40005721,17.10152679,45.501584,62.48042083,1.498032815,1.268847444,2.766880259,1360,65.64759004,91.73069355,98.30525394,5.316069952,-0.01960055,20.71629941,11.19307168,5.240100735,0.012021038,62.15830657,58.44556352,94.98664337,5.237658646,3.80028E-05,660.6381509,559.3441098,3.977793286,4.439608472,20.99997582,10.96730449,
1360,429,0,2.359181803,1.312370995,0.206975676,3.671552798,2.269080342,1.275396586,0.196479235,3.544476928,2.906923346,1.129803298,0.097256657,4.036726644,2.791964331,1.098340917,0.090538903,3.890305248,3.108065726,0.812205808,-0.231825029,3.920271534,2.915288035,2.2529923,-0.030785118,5.168280335,77.08225532,36.98955058,114.0718059,0.675498474,1.046810808,0.993683756,1.777120048,1.693623414,2.295859918,0.662295735,7.068151342,7.188970051,6.698752695,5.683370052,8.070298937,6.970385625,6.090648516,6.403471104,0.121202304,0.101154702,0.101856536,0.148694085,27.80849603,17.51950578,45.3280018,61.43820879,0.906471634,1.686826432,2.593298066,1363.2,63.6125681,92.26124792,98.26754579,5.377794132,-0.070168051,20.72891938,11.23143379,5.239540389,0.016095541,63.25495195,57.59432828,95.12339709,5.209806318,7.05723E-05,650.2849955,551.6092906,4.001257108,4.50531732,20.99996542,11.00589293,
1363.2,430,0,1.843218041,1.370743688,0.164660509,3.213961729,1.769562681,1.333306204,0.155769605,3.102868884,2.216918627,1.065337796,0.115312213,3.282256423,2.122903724,1.039091021,0.107985907,3.161994745,2.125845616,0.851889303,-0.235651825,2.977734919,1.813321072,2.050725374,0.019232189,3.864046446,77.62598369,37.04408486,114.6700685,0.676779852,0.472474353,0.436256477,1.151580831,1.083812703,1.273956313,-0.237404302,6.973472281,7.194330003,6.710542056,5.721806404,8.016365516,7.003528999,6.111878964,6.443750112,0.123611893,0.101488606,0.101876483,0.147573009,27.00957356,18.06439703,45.07397059,60.07280498,0.107549173,2.231717682,2.339266855,1366.4,60.76370098,86.87715576,98.33063278,5.435673492,-0.080298051,20.77339143,11.21566209,5.278227064,0.018872076,60.4055519,58.60698265,95.2330887,5.225287223,-5.90819E-05,567.2737036,471.9940469,4.008266201,4.530624371,21.00003946,11.01452196,
1366.4,431,0,1.657353145,1.360270684,0.158819141,3.017623829,1.604067985,1.329708348,0.152595192,2.933776333,1.932474451,1.241268303,0.075760445,3.173742753,1.865678386,1.216212969,0.071373433,3.081891355,1.687443277,0.907925606,-0.231289624,2.595368882,1.21201258,1.93255702,0.067879844,3.144569601,78.83279548,37.12455611,115.9573516,0.679854358,0.297082461,0.274359637,0.691206148,0.649465417,0.779517671,-0.72054444,7.029171554,7.28565106,6.754087165,5.732385752,8.161711188,7.13500923,6.194172083,6.491374021,0.123863327,0.100854809,0.101895477,0.148166579,27.14645752,18.01242256,45.15888008,60.23557181,0.244433125,2.179743215,2.424176339,1369.6,61.0410349,82.21505377,98.36756559,5.459531316,-0.038359155,20.81657849,11.15565421,5.336131194,0.020242257,57.43549877,61.00047363,95.43171542,5.261280515,-0.000144242,515.8241316,427.4096875,4.001357781,4.508840398,21.00007259,10.99942044,
1369.6,432,0,1.997825551,1.229105022,0.224682807,3.226930573,1.931617233,1.203956986,0.216353246,3.135574219,2.415886617,1.426874535,0.020397296,3.842761152,2.331861506,1.395057829,0.018162559,3.726919335,2.222038291,0.899464391,-0.221494371,3.121502682,1.676999501,1.978628326,0.05477234,3.655627827,79.83573384,37.24257561,117.0783095,0.682081097,0.76872053,0.727660246,0.989012082,0.936803677,1.3225739,-0.301628825,7.17435286,7.391191344,6.751760633,5.65850087,8.348376182,7.251752157,6.217844241,6.430343315,0.121704648,0.099596706,0.102302321,0.150753311,28.4118629,17.32058072,45.73244362,62.13269251,1.509838506,1.487901371,2.997739878,1372.8,64.26118428,85.35602033,98.23308474,5.448943163,0.013676568,20.80601591,11.16180418,5.355462679,0.022146578,57.58089759,62.58681085,95.71939105,5.296773213,8.55837E-05,553.1989232,497.0497006,3.98899994,4.448223729,20.99993852,10.99786406,
1372.8,433,0,2.47598443,1.070912281,0.29653427,3.546896711,2.377332609,1.044944142,0.283255187,3.422276751,3.133490098,1.378552146,0.009549622,4.512042244,3.00567494,1.340326795,0.006336063,4.346001735,3.044969639,0.812623575,-0.211686359,3.857593214,2.511477926,2.074296552,0.002516194,4.585774478,80.34362636,37.09588857,117.4395149,0.684339773,1.405072148,1.332388466,1.754937952,1.665348145,2.232346063,0.437181375,7.251608721,7.35952439,6.704596479,5.576237091,8.371712762,7.190228795,6.153808726,6.310138471,0.119449739,0.099580817,0.102642961,0.152351695,29.35857392,16.79359513,46.15216905,63.57156364,2.456549526,0.960915782,3.417465308,1376,66.10555336,93.54468473,98.04086037,5.425224427,0.032224771,20.73579709,11.27602285,5.316253077,0.02549223,59.11416922,62.0694564,95.94686375,5.340382751,0.000288429,623.3489883,614.0503005,3.994542727,4.409226623,20.99985151,10.99886282,
1376,434,0,2.600316409,1.015038661,0.28942588,3.61535507,2.510273554,0.990492562,0.277476185,3.500766115,3.3076176,1.174969722,0.038225571,4.482587321,3.190742983,1.143471296,0.034843976,4.334214279,3.284470541,0.704263903,-0.203348872,3.988734443,2.781838402,2.092667243,-0.024480747,4.874505645,80.3412195,36.57593323,116.9171527,0.687280444,1.585277748,1.519780992,2.132647878,2.047271687,2.580206638,0.689171158,7.216837364,7.194609244,6.716721704,5.580419462,8.244935797,6.983134948,6.119758929,6.262212403,0.118754372,0.101196458,0.101743004,0.15094823,28.85966757,16.93065078,45.79031835,63.01880504,1.957643183,1.097971429,3.055614612,1379.2,64.31083772,97.98463494,98.05652758,5.406611518,0.022341743,20.66061888,11.3632614,5.268205238,0.028988645,58.92029562,60.26222487,96.01032497,5.382749131,-0.00010954,654.0088833,651.9839705,4.042432086,4.470263877,21.00008935,10.9902134,
1379.2,435,0,2.391335303,1.110671918,0.213217503,3.502007221,2.346093843,1.091238804,0.208641587,3.437332647,2.931668466,1.103871969,0.055917791,4.035540436,2.874511508,1.084341553,0.055075856,3.95885306,2.964369874,0.670950853,-0.199434332,3.635320728,2.519988748,2.065073951,-0.010482601,4.585062699,79.71578655,36.22475176,115.9405383,0.68751838,1.280663384,1.254855039,1.827796497,1.790169955,2.293419021,0.454914796,7.168141288,7.087173155,6.794313541,5.640618998,8.157886269,6.853814419,6.164979404,6.308477282,0.119066794,0.102351396,0.100186725,0.148739672,27.82466098,17.27953072,45.1041917,61.78519919,0.922636588,1.446851377,2.369487965,1382.4,61.86620679,95.45990003,98.29907071,5.39742653,0.016707935,20.63188306,11.32524864,5.262710072,0.030833539,57.1337889,58.98226395,95.97557872,5.378359748,-0.000565561,631.7944655,582.2513048,4.134362655,4.61671016,21.00029715,11.00013771,
1382.4,436,0,2.287583386,1.295098536,0.155752834,3.582681921,2.245267655,1.272462539,0.153138896,3.517730194,2.704788832,1.255843376,0.052863672,3.960632209,2.652235961,1.232830568,0.052492251,3.885066529,2.787926275,0.782599082,-0.208914919,3.570525357,2.437639288,2.095991123,0.013989798,4.533630411,78.83752852,36.56454613,115.4020746,0.683083522,0.99248485,0.972805116,1.448945456,1.419405392,2.005327194,0.341648165,7.150752552,7.158444178,6.806752697,5.692812378,8.178825299,6.933036736,6.191637965,6.397614242,0.119919923,0.101525629,0.100244386,0.148054057,27.46027765,17.41693552,44.87721317,61.33544592,0.558253259,1.584256175,2.142509434,1385.6,62.63077598,90.73913249,98.48406351,5.38939706,0.020090206,20.64164079,11.34451391,5.280916901,0.030331175,56.03646563,59.06917958,95.93419231,5.322502332,0.000104541,565.2980181,487.2348095,4.25350228,4.740752481,20.99988492,11.02657592,
1385.6,437,1,2.555007391,1.427416753,0.167579099,3.982424144,2.466261079,1.394000507,0.159118695,3.860261586,3.078074094,1.424651425,0.06551108,4.502725519,2.964913175,1.387441541,0.06152054,4.352354716,3.205759619,0.98536904,-0.233077429,4.191128659,2.931495928,2.211112346,0.022991704,5.142608275,78.58521491,37.21358261,115.7987975,0.67864242,1.127590638,1.072260572,1.653422669,1.577471634,2.220390579,0.720383582,7.088168008,7.30310647,6.733032776,5.757242679,8.172095967,7.104774295,6.163820219,6.513388672,0.122014165,0.099964938,0.101977946,0.147484842,27.19499612,17.67988814,44.87488426,60.71753783,0.292971728,1.847208791,2.140180519,1388.8,65.96196507,88.83907287,98.44026796,5.367254885,0.011672911,20.65213075,11.68965595,5.261270896,0.028170456,56.79933452,59.6902696,95.85418264,5.286786563,0.001088955,473.1294285,450.8261723,4.390790831,4.794487642,20.99941694,11.00527435,
1388.8,438,1,3.007359237,1.400421804,0.210964871,4.407781041,2.915151131,1.36736398,0.201220593,4.28251511,3.767420268,1.439247009,0.092937532,5.206667277,3.650417299,1.404271776,0.087512541,5.054689075,4.001772022,1.116027794,-0.2553287,5.117799816,3.742661727,2.340766551,0.010671044,6.083428278,79.20001103,37.30179229,116.5018033,0.679896717,1.606937432,1.547787151,2.32817326,2.246145523,2.885744228,1.401895176,6.963788081,7.353530284,6.727920459,5.835921398,8.053329229,7.182374454,6.178207345,6.608600218,0.124648137,0.099652508,0.102396375,0.145695295,26.21872096,18.25663249,44.47535344,59.07413367,-0.683303434,2.423953139,1.740649704,1392,67.65826561,89.81399052,98.36498882,5.323046701,-0.006497056,20.65685916,12.29341618,5.184121937,0.025562665,58.62704404,59.68174115,95.69554789,5.312553609,-4.98393E-08,429.1723383,489.8297327,4.546034417,4.859151368,21.00011185,10.93828796,
1392,439,1,3.263554502,1.262554708,0.226695851,4.52610921,3.23774123,1.244052349,0.225403375,4.481793579,4.191701698,1.383305891,0.0803855,5.575007589,4.161500791,1.368307647,0.079802404,5.529808438,4.576433714,1.07156173,-0.256151919,5.647995444,4.285337605,2.387058045,-0.00926829,6.67239565,79.80820709,36.67226675,116.4804738,0.685271133,2.000999794,1.993688881,2.808395808,2.793193144,3.504871983,1.898279559,6.901752418,7.287977006,6.841498887,5.839144377,7.940970136,7.129343724,6.248549335,6.581961774,0.125177412,0.100674047,0.100226803,0.144889468,25.48665715,18.53245967,44.01911682,58.09110752,-1.415367245,2.699780325,1.284413081,1395.2,65.36165348,91.07960496,98.53064703,5.269448581,-0.008039859,20.67418744,12.76966177,5.095952455,0.022630044,59.63997363,59.1000434,95.56812764,5.322376466,-0.002060185,510.8468558,570.7424535,4.700708503,5.008369269,21.00112339,10.97522559,
1395.2,440,1,3.149914357,1.168179631,0.209016134,4.318093987,3.157835112,1.155844588,0.213163344,4.313679701,4.112006739,1.391727417,0.012664848,5.503734155,4.122099797,1.382670474,0.01703055,5.504770272,4.522473045,0.914999308,-0.234940897,5.437472353,4.175624585,2.302842271,-0.011279061,6.478466856,79.52085337,36.0541431,115.5749965,0.688007559,1.981734726,2.001990524,2.720279322,2.739429323,3.607473737,1.872782313,6.978833745,7.214410165,6.900445468,5.743133961,7.969144827,7.049781582,6.238546367,6.447065665,0.122870423,0.101549696,0.098341036,0.146647277,26.11609646,18.09016622,44.20626267,59.25417565,-0.785927935,2.257486871,1.471558936,1398.4,61.23693909,91.26964399,98.88624931,5.230631347,0.013751912,20.69552894,12.88798936,5.048935342,0.018847862,58.66551759,58.86895675,95.60976621,5.223967973,-0.000373949,676.5198469,648.5041586,4.820677172,5.19005875,20.99999235,11.24490594,
1398.4,441,1,2.864551821,1.186783466,0.19229831,4.051335286,2.804342226,1.160116531,0.188583971,3.964458758,3.809607125,1.434677219,-0.047378545,5.244284345,3.723861964,1.403497586,-0.045116589,5.12735955,4.073551026,0.786883104,-0.213369766,4.860434129,3.670199262,2.159214511,0.007309159,5.829413773,78.47947104,35.99813405,114.4776051,0.685308676,1.677768355,1.644225695,2.374929906,2.320364377,3.286667922,1.51098475,7.105536955,7.23206996,6.784396773,5.659615485,8.09910077,7.044010038,6.092590784,6.35452697,0.120321344,0.10101215,0.09936729,0.148773657,27.4002556,17.41655827,44.81681387,61.26653368,0.498231206,1.583878921,2.082110127,1401.6,59.03076483,90.82408952,99.1281734,5.21751203,0.036518647,20.68959979,12.81433462,5.044804964,0.016415211,57.06302754,59.25497238,95.77260945,5.066643959,0.003829825,800.4082252,695.7783203,4.900494696,5.31831499,20.99787324,11.67787611,
1401.6,442,1,2.761775746,1.249141283,0.192094951,4.010917028,2.603270251,1.204622555,0.175601463,3.807892806,3.742777851,1.438590791,-0.05071909,5.181368642,3.523864838,1.382120927,-0.054981121,4.905985765,3.893098964,0.774777349,-0.217342803,4.667876313,3.479504257,2.095944937,0.017702565,5.575449194,77.45985585,36.24938528,113.7092411,0.680871271,1.512634463,1.398647696,2.304187061,2.14174391,3.118321615,1.38355932,7.172630009,7.339262542,6.616157062,5.639797389,8.202440858,7.115455326,5.94357606,6.348349293,0.119518993,0.099155838,0.101853412,0.149693916,28.24832681,17.01495723,45.26328405,62.50489955,1.346302423,1.182277887,2.52858031,1404.8,59.72722301,90.60016367,99.11036833,5.219555157,0.037899768,20.6622818,12.82620937,5.051203171,0.019052292,57.66886436,59.50129231,95.90235732,4.990930052,0.001402506,843.6260723,715.9481146,4.964419588,5.399103131,20.9996285,12.11811353,
1404.8,443,1,2.929221113,1.283628667,0.192123663,4.21284978,2.744098296,1.236278077,0.172096938,3.980376373,4.00251419,1.435194173,-0.024899593,5.437708363,3.749236767,1.375172089,-0.032225105,5.124408856,4.247325834,0.867783006,-0.252492531,5.11510884,3.892739763,2.147346194,0.008300529,6.040085957,76.83558627,36.38026216,113.2158484,0.678260186,1.645592445,1.50782022,2.567320017,2.374064678,3.379542829,1.745393569,7.178106421,7.430689294,6.573176474,5.595485593,8.218726481,7.177366407,5.92617287,6.30302916,0.119630573,0.0975682,0.102795905,0.15101482,28.80186414,16.78860651,45.59047065,63.233818,1.899839748,0.955927165,2.855766914,1408,61.07032755,91.07398394,98.99156905,5.221640418,0.017176517,20.66381148,12.97962881,5.051776147,0.023378476,61.26367129,59.01312347,95.99501081,5.032977742,-0.006992221,875.4204778,724.0763173,5.002549757,5.473040529,21.00395682,12.50992145,10
1408,444,1,3.063851882,1.289482898,0.179129099,4.35333478,2.935765484,1.252856966,0.167213617,4.188622451,4.161761664,1.448607175,-0.010190998,5.610368839,3.987249531,1.404076541,-0.014279332,5.391326071,4.634108759,0.969861466,-0.296712285,5.603970226,4.353982633,2.192123926,0.000874665,6.54610656,76.38725685,36.44746072,112.8347176,0.676524613,1.774368984,1.682908518,2.713154489,2.58317299,3.664247293,2.161858707,7.153441537,7.410014686,6.675633544,5.515908162,8.167628165,7.154182742,6.033041423,6.196211443,0.119756128,0.097768003,0.101514347,0.152693215,29.07878695,16.71837179,45.79715873,63.53499508,2.176762554,0.885692441,3.062454996,1411.2,60.81218665,92.24091726,98.95892137,5.220338602,0.002055596,20.7123149,13.14265864,5.056184623,0.019722518,65.44530124,58.37601928,96.20317802,5.088851465,-0.003920261,913.7734918,719.5680179,4.979238684,5.519720632,21.00141985,12.8419972,
1411.2,445,1,2.90200626,1.271699133,0.160898943,4.173705393,2.859210218,1.249348726,0.160533071,4.108558944,3.853189908,1.405368704,-0.00151899,5.258558612,3.795773805,1.38087787,0.000269552,5.176651676,4.501245524,0.973322781,-0.318439883,5.474568305,4.241610875,2.141724694,0.001408729,6.383335569,76.04501591,36.59511882,112.6401347,0.674632307,1.630307127,1.609861492,2.447821204,2.414895935,3.527922743,2.099886181,7.096612066,7.317298252,6.823733976,5.552378823,8.092841064,7.079985079,6.176071182,6.21137619,0.120571007,0.099184559,0.099505235,0.151166408,28.09085372,17.13169153,45.22254525,62.15276921,1.188829329,1.299012185,2.487841514,1414.4,59.33916624,93.45382823,98.99984329,5.222044391,0.020743417,20.75182042,13.22319955,5.069564219,0.011073978,67.42756683,58.8986271,96.59113458,5.082645612,0.012530943,879.8183682,695.1437371,4.952445621,5.536869306,20.99276448,13.03442793,
1414.4,446,1,2.617838543,1.219709847,0.149108139,3.83754839,2.627131808,1.207883964,0.154748799,3.835015772,3.346123892,1.276436521,0.01455754,4.622560413,3.361461259,1.265742818,0.019639177,4.627204077,4.008885322,0.870402007,-0.303126202,4.879287329,3.708735523,2.065943307,-0.007333507,5.774678829,76.25134251,36.50842943,112.7597719,0.675714801,1.398128697,1.419247843,2.069687372,2.095718441,3.138483314,1.642792216,7.025855537,7.263771132,6.910109797,5.760496193,8.03854738,7.037805185,6.261936384,6.43549191,0.122154194,0.100019572,0.09837163,0.145640654,25.85875335,17.93070521,43.78945856,59.21470429,-1.043271041,2.098025862,1.054754821,1417.6,58.82946923,93.80463142,99.01804166,5.234001369,0.041744093,20.73379096,13.24689492,5.080194001,0.016423406,66.64759088,61.15035299,97.04194865,5.056292966,0.009675431,752.531296,663.3021815,5.080476377,5.63326854,20.99600883,13.04164223,
1417.6,447,1,2.525081865,1.164461931,0.141532375,3.689543796,2.517070382,1.152863062,0.143953145,3.669933444,3.151244956,1.146228289,0.02816765,4.297473245,3.144952756,1.135788025,0.03119229,4.280740781,3.660518795,0.75352463,-0.266094306,4.414043425,3.277764145,2.037595068,-0.014715223,5.315359214,77.20884937,35.90431293,113.1131623,0.682034866,1.360619934,1.364207321,2.005016667,2.009164731,2.906994164,1.240169077,7.003241088,7.256359042,6.874850254,5.950702121,8.036228077,7.024551268,6.226684304,6.664836968,0.12287816,0.100049182,0.098823035,0.141156068,24.37778005,18.40654242,42.78432248,57.33954709,-2.524244337,2.573863077,0.049618741,1420.8,60.21550767,93.16328346,99.00688494,5.260418259,0.004015418,20.70956378,13.25879848,5.081763853,0.033733351,64.2478284,64.14812916,97.42449407,5.060886966,-0.022095912,640.9842712,646.8636461,5.415706238,5.898899601,21.01304047,12.97528884,
